PublisherID,SourceID,AssetDescription,StartDate,EndDate,FID_AssetStatus,FID_AssetType,FID_AssignedPolicy,PublisherID_HomeAsset,SourceID_HomeAsset,FID_LineOfBusiness,PublisherID_VehicleAsset,SourceID_VehicleAsset
POL_ADMIN,POL000246-HOM000121,"940 Oak Street, Minneapolis, MN property assigned to policy POL000246.","Jan 08, 2026","Jan 07, 2027",1,3,POL000246,POL_ADMIN,POL000246,LOB004,,
POL_ADMIN,POL000247-HOM000122,"947 Maple Avenue, Albany, NY property assigned to policy POL000247.","Jan 11, 2026","Jan 10, 2027",1,3,POL000247,POL_ADMIN,POL000247,LOB004,,
POL_ADMIN,POL000248-HOM000123,"954 Cedar Lane, Peoria, IL property assigned to policy POL000248.","Jan 14, 2026","Jan 13, 2027",1,3,POL000248,POL_ADMIN,POL000248,LOB004,,
POL_ADMIN,POL000249-HOM000124,"961 Lakeview Drive, Atlanta, GA property assigned to policy POL000249.","Jan 17, 2026","Jan 16, 2027",2,3,POL000249,POL_ADMIN,POL000249,LOB004,,
POL_ADMIN,POL000250-HOM000125,"968 Oak Street, Trenton, NJ property assigned to policy POL000250.","Jan 20, 2026","Jan 19, 2027",9,3,POL000250,POL_ADMIN,POL000250,LOB004,,
POL_ADMIN,POL000251-HOM000126,"975 Maple Avenue, Tempe, AZ property assigned to policy POL000251.","Jan 23, 2026","Jan 22, 2027",3,3,POL000251,POL_ADMIN,POL000251,LOB004,,
POL_ADMIN,POL000252-HOM000127,"982 Cedar Lane, Nashville, TN property assigned to policy POL000252.","Jan 26, 2026","Jan 25, 2027",1,3,POL000252,POL_ADMIN,POL000252,LOB004,,
POL_ADMIN,POL000253-HOM000128,"989 Lakeview Drive, Madison, WI property assigned to policy POL000253.","Jan 29, 2026","Jan 28, 2027",1,3,POL000253,POL_ADMIN,POL000253,LOB004,,
POL_ADMIN,POL000254-HOM000129,"996 Oak Street, Houston, TX property assigned to policy POL000254.","Feb 01, 2026","Jan 31, 2027",1,3,POL000254,POL_ADMIN,POL000254,LOB004,,
POL_ADMIN,POL000255-HOM000130,"1003 Maple Avenue, Philadelphia, PA property assigned to policy POL000255.","Feb 04, 2026","Feb 03, 2027",1,3,POL000255,POL_ADMIN,POL000255,LOB004,,
POL_ADMIN,POL000256-HOM000131,"1010 Cedar Lane, Raleigh, NC property assigned to policy POL000256.","Feb 07, 2026","Feb 06, 2027",1,3,POL000256,POL_ADMIN,POL000256,LOB004,,
POL_ADMIN,POL000273-HOM000132,"1017 Logistics Parkway, Green Bay, WI property assigned to policy POL000273.","Mar 30, 2026","Mar 29, 2027",2,2,POL000273,POL_ADMIN,POL000273,LOB002,,
POL_ADMIN,POL000274-HOM000133,"1024 Commerce Way, Austin, TX property assigned to policy POL000274.","Apr 02, 2026","Apr 01, 2027",4,2,POL000274,POL_ADMIN,POL000274,LOB002,,
POL_ADMIN,POL000275-HOM000134,"1031 Industrial Drive, Pittsburgh, PA property assigned to policy POL000275.","Apr 05, 2026","Apr 04, 2027",3,2,POL000275,POL_ADMIN,POL000275,LOB002,,
POL_ADMIN,POL000276-HOM000135,"1038 Market Street, Durham, NC property assigned to policy POL000276.","Apr 08, 2026","Apr 07, 2027",1,2,POL000276,POL_ADMIN,POL000276,LOB002,,
POL_ADMIN,POL000277-HOM000136,"1045 Logistics Parkway, Richmond, VA property assigned to policy POL000277.","Apr 11, 2026","Apr 10, 2027",1,2,POL000277,POL_ADMIN,POL000277,LOB002,,
POL_ADMIN,POL000278-HOM000137,"1052 Commerce Way, Aurora, CO property assigned to policy POL000278.","Apr 14, 2026","Apr 13, 2027",1,2,POL000278,POL_ADMIN,POL000278,LOB002,,
POL_ADMIN,POL000279-HOM000138,"1059 Industrial Drive, Columbia, MO property assigned to policy POL000279.","Apr 17, 2026","Apr 16, 2027",1,2,POL000279,POL_ADMIN,POL000279,LOB002,,
POL_ADMIN,POL000280-HOM000139,"1066 Market Street, Los Angeles, CA property assigned to policy POL000280.","Apr 20, 2026","Apr 19, 2027",1,2,POL000280,POL_ADMIN,POL000280,LOB002,,
POL_ADMIN,POL000281-HOM000140,"1073 Logistics Parkway, Tampa, FL property assigned to policy POL000281.","Apr 23, 2026","Apr 22, 2027",2,2,POL000281,POL_ADMIN,POL000281,LOB002,,
POL_ADMIN,POL000282-HOM000141,"1080 Commerce Way, Cincinnati, OH property assigned to policy POL000282.","Apr 26, 2026","Apr 25, 2027",2,2,POL000282,POL_ADMIN,POL000282,LOB002,,
POL_ADMIN,POL000283-HOM000142,"1087 Industrial Drive, Detroit, MI property assigned to policy POL000283.","Apr 29, 2026","Apr 28, 2027",3,2,POL000283,POL_ADMIN,POL000283,LOB002,,
POL_ADMIN,POL000284-HOM000143,"1094 Market Street, Tacoma, WA property assigned to policy POL000284.","May 02, 2026","May 01, 2027",1,2,POL000284,POL_ADMIN,POL000284,LOB002,,
POL_ADMIN,POL000285-HOM000144,"1101 Logistics Parkway, Lowell, MA property assigned to policy POL000285.","May 05, 2026","May 04, 2027",1,2,POL000285,POL_ADMIN,POL000285,LOB002,,
POL_ADMIN,POL000286-HOM000145,"1108 Commerce Way, Minneapolis, MN property assigned to policy POL000286.","May 08, 2026","May 07, 2027",1,2,POL000286,POL_ADMIN,POL000286,LOB002,,
POL_ADMIN,POL000287-HOM000146,"1115 Industrial Drive, Albany, NY property assigned to policy POL000287.","May 11, 2026","May 10, 2027",1,2,POL000287,POL_ADMIN,POL000287,LOB002,,
POL_ADMIN,POL000288-HOM000147,"1122 Market Street, Peoria, IL property assigned to policy POL000288.","May 14, 2026","May 13, 2027",1,2,POL000288,POL_ADMIN,POL000288,LOB002,,
POL_ADMIN,POL000301-VEH000160,2020 Ram 1500 vehicle assigned to replacement policy POL000301.,"Aug 04, 2025","Aug 03, 2026",1,1,POL000301,,,LOB001,POL_ADMIN,POL000301
POL_ADMIN,POL000302-VEH000161,2024 Ram 1500 vehicle assigned to replacement policy POL000302.,"Feb 15, 2026","Feb 14, 2027",1,1,POL000302,,,LOB001,POL_ADMIN,POL000302
POL_ADMIN,POL000303-VEH000162,2021 Toyota RAV4 vehicle assigned to replacement policy POL000303.,"Nov 09, 2026","Nov 08, 2027",1,1,POL000303,,,LOB003,POL_ADMIN,POL000303
POL_ADMIN,POL000304-VEH000163,2025 Honda CR-V vehicle assigned to replacement policy POL000304.,"May 23, 2027","May 22, 2028",1,1,POL000304,,,LOB003,POL_ADMIN,POL000304
POL_ADMIN,POL000305-VEH000164,2018 Toyota RAV4 vehicle assigned to replacement policy POL000305.,"Jun 16, 2027","Jun 15, 2028",1,1,POL000305,,,LOB003,POL_ADMIN,POL000305
POL_ADMIN,POL000306-VEH000165,2025 Honda CR-V vehicle assigned to replacement policy POL000306.,"Apr 30, 2025","Apr 29, 2026",1,1,POL000306,,,LOB003,POL_ADMIN,POL000306
POL_ADMIN,POL000307-VEH000166,2018 Toyota RAV4 vehicle assigned to replacement policy POL000307.,"May 24, 2025","May 23, 2026",1,1,POL000307,,,LOB003,POL_ADMIN,POL000307
POL_ADMIN,POL000308-VEH000167,2022 Ram 1500 vehicle assigned to replacement policy POL000308.,"Jan 22, 2026","Jan 21, 2027",1,1,POL000308,,,LOB001,POL_ADMIN,POL000308
POL_ADMIN,POL000309-VEH000168,2017 Ram 1500 vehicle assigned to replacement policy POL000309.,"Aug 05, 2026","Aug 04, 2027",1,1,POL000309,,,LOB001,POL_ADMIN,POL000309
POL_ADMIN,POL000310-VEH000169,2019 Ram 1500 vehicle assigned to replacement policy POL000310.,"Aug 29, 2026","Aug 28, 2027",1,1,POL000310,,,LOB001,POL_ADMIN,POL000310
POL_ADMIN,POL000311-VEH000170,2025 Ford F-150 vehicle assigned to replacement policy POL000311.,"Mar 12, 2027","Mar 11, 2028",1,1,POL000311,,,LOB001,POL_ADMIN,POL000311
POL_ADMIN,POL000312-VEH000171,2023 Ford F-150 vehicle assigned to replacement policy POL000312.,"Jan 22, 2025","Jan 21, 2026",1,1,POL000312,,,LOB001,POL_ADMIN,POL000312
POL_ADMIN,POL000313-VEH000172,2025 Ford F-150 vehicle assigned to replacement policy POL000313.,"Feb 15, 2025","Feb 14, 2026",1,1,POL000313,,,LOB001,POL_ADMIN,POL000313
POL_ADMIN,POL000314-VEH000173,2022 Ram 1500 vehicle assigned to replacement policy POL000314.,"Aug 28, 2025","Aug 27, 2026",1,1,POL000314,,,LOB001,POL_ADMIN,POL000314
POL_ADMIN,POL000315-VEH000174,2020 Honda Accord vehicle assigned to replacement policy POL000315.,"Oct 15, 2025","Oct 14, 2026",1,1,POL000315,,,LOB003,POL_ADMIN,POL000315
POL_ADMIN,POL000316-VEH000175,2022 Toyota Camry vehicle assigned to replacement policy POL000316.,"Nov 08, 2025","Nov 07, 2026",1,1,POL000316,,,LOB003,POL_ADMIN,POL000316
POL_ADMIN,POL000317-VEH000176,2017 Tesla Model Y vehicle assigned to replacement policy POL000317.,"Apr 28, 2026","Apr 27, 2027",1,1,POL000317,,,LOB003,POL_ADMIN,POL000317
POL_ADMIN,POL000318-VEH000177,2019 Mercedes-Benz C-Class vehicle assigned to replacement policy POL000318.,"May 22, 2026","May 21, 2027",1,1,POL000318,,,LOB003,POL_ADMIN,POL000318
POL_ADMIN,POL000319-VEH000178,2023 Tesla Model Y vehicle assigned to replacement policy POL000319.,"Dec 03, 2026","Dec 02, 2027",1,1,POL000319,,,LOB003,POL_ADMIN,POL000319
POL_ADMIN,POL000320-VEH000179,2020 Jeep Wrangler vehicle assigned to replacement policy POL000320.,"Nov 11, 2025","Nov 10, 2026",1,1,POL000320,,,LOB003,POL_ADMIN,POL000320
POL_ADMIN,POL000321-VEH000180,2023 Ford F-150 vehicle assigned to replacement policy POL000321.,"Feb 16, 2027","Feb 15, 2028",1,1,POL000321,,,LOB001,POL_ADMIN,POL000321
POL_ADMIN,POL000322-VEH000181,2018 Tesla Model 3 vehicle assigned to replacement policy POL000322.,"Apr 27, 2025","Apr 26, 2026",1,1,POL000322,,,LOB003,POL_ADMIN,POL000322
POL_ADMIN,POL000323-VEH000182,2020 BMW X5 vehicle assigned to replacement policy POL000323.,"May 21, 2025","May 20, 2026",1,1,POL000323,,,LOB003,POL_ADMIN,POL000323
POL_ADMIN,POL000324-VEH000183,2024 Tesla Model 3 vehicle assigned to replacement policy POL000324.,"Dec 02, 2025","Dec 01, 2026",1,1,POL000324,,,LOB003,POL_ADMIN,POL000324
POL_ADMIN,POL000325-VEH000184,2019 Ford F-150 vehicle assigned to replacement policy POL000325.,"Aug 02, 2026","Aug 01, 2027",1,1,POL000325,,,LOB001,POL_ADMIN,POL000325
POL_ADMIN,POL000326-VEH000185,2021 Ford F-150 vehicle assigned to replacement policy POL000326.,"Aug 26, 2026","Aug 25, 2027",1,1,POL000326,,,LOB001,POL_ADMIN,POL000326
POL_ADMIN,POL000327-VEH000186,2025 Ram 1500 vehicle assigned to replacement policy POL000327.,"Feb 13, 2027","Feb 12, 2028",1,1,POL000327,,,LOB001,POL_ADMIN,POL000327
POL_ADMIN,POL000328-VEH000187,2018 Ram 1500 vehicle assigned to replacement policy POL000328.,"Mar 09, 2027","Mar 08, 2028",1,1,POL000328,,,LOB001,POL_ADMIN,POL000328
POL_ADMIN,POL000329-VEH000188,2020 Subaru Outback vehicle assigned to replacement policy POL000329.,"Apr 24, 2025","Apr 23, 2026",1,1,POL000329,,,LOB003,POL_ADMIN,POL000329
POL_ADMIN,POL000330-VEH000189,2022 Jeep Wrangler vehicle assigned to replacement policy POL000330.,"May 18, 2025","May 17, 2026",1,1,POL000330,,,LOB003,POL_ADMIN,POL000330
POL_ADMIN,POL000331-HOM000148,"268 Oak Street, Charlotte, NC home assigned to replacement policy POL000331.","Jun 17, 2025","Jun 16, 2026",1,3,POL000331,POL_ADMIN,POL000331,LOB004,,
POL_ADMIN,POL000332-HOM000149,"324 Oak Street, Spokane, WA home assigned to replacement policy POL000332.","Jul 11, 2025","Jul 10, 2026",1,3,POL000332,POL_ADMIN,POL000332,LOB004,,
POL_ADMIN,POL000333-HOM000150,"212 Oak Street, Naperville, IL home assigned to replacement policy POL000333.","May 24, 2025","May 23, 2026",1,3,POL000333,POL_ADMIN,POL000333,LOB004,,
POL_ADMIN,POL000334-HOM000151,"443 Maple Avenue, Madison, WI home assigned to replacement policy POL000334.","Dec 05, 2025","Dec 04, 2026",1,3,POL000334,POL_ADMIN,POL000334,LOB004,,
POL_ADMIN,POL000335-HOM000152,"499 Maple Avenue, Orlando, FL home assigned to replacement policy POL000335.","Dec 29, 2025","Dec 28, 2026",1,3,POL000335,POL_ADMIN,POL000335,LOB004,,
POL_ADMIN,POL000336-HOM000153,"737 Lakeview Drive, Saint Paul, MN home assigned to replacement policy POL000336.","Jul 12, 2026","Jul 11, 2027",1,3,POL000336,POL_ADMIN,POL000336,LOB004,,
POL_ADMIN,POL000337-HOM000154,"674 Cedar Lane, Norfolk, VA home assigned to replacement policy POL000337.","Jun 15, 2026","Jun 14, 2027",1,3,POL000337,POL_ADMIN,POL000337,LOB004,,
POL_ADMIN,POL000338-HOM000155,"912 Oak Street, Cincinnati, OH home assigned to replacement policy POL000338.","Dec 27, 2026","Dec 26, 2027",1,3,POL000338,POL_ADMIN,POL000338,LOB004,,
POL_ADMIN,POL000339-HOM000156,"968 Oak Street, Trenton, NJ home assigned to replacement policy POL000339.","Jan 20, 2027","Jan 19, 2028",1,3,POL000339,POL_ADMIN,POL000339,LOB004,,
POL_ADMIN,POL000340-HOM000157,"681 Lakeview Drive, Boulder, CO home assigned to replacement policy POL000340.","Jun 18, 2026","Jun 17, 2027",1,3,POL000340,POL_ADMIN,POL000340,LOB004,,
