PublisherID,SourceID,HomeAssetId,PropertyAddressLine1,PropertyAddressLine2,PropertyCity,PropertyState,PropertyPostalCode,PropertyCountry,YearBuilt,ConstructionQuality,RoofYear,SquareFootage,NumberOfStories,NumberOfUnits,GarageType,OccupancyType,PrimaryResidenceFlag,ProtectionClass,DistanceToFireStation,SprinklerSystemFlag,BurglarAlarmFlag,SmokeDetectorFlag,SwimmingPoolFlag,TrampolineFlag,DogBreed,ReplacementCost,MarketValue,PersonalPropertyLimit,LossUseLimit,LiabilityLimit,DeductibleAmount,FloodZone,EarthquakeZone,WindHailExclusionFlag,StartDate,EndDate,FID_BasementType,FID_ConstructionType,FID_FoundationType,FID_RoofType
POL_ADMIN,POL000280,HOM000139,1066 Market Street,Suite 118,Los Angeles,CA,90027,US,1995,ECONOMY,2016,32574,3,1,NONE,OWNER_OCCUPIED,FALSE,9,4.6,TRUE,TRUE,TRUE,FALSE,FALSE,,4078750.00,3344575.00,815750.00,407875.00,2000000.00,5000.00,A,HIGH,FALSE,"Apr 20, 2026","Apr 19, 2027",4,10,12,1
POL_ADMIN,POL000281,HOM000140,1073 Logistics Parkway,Suite 119,Tampa,FL,32164,US,2000,LUXURY,2024,4897,4,2,NONE,TENANT_OCCUPIED,FALSE,10,5.0,TRUE,TRUE,TRUE,FALSE,FALSE,,1479600.00,1272456.00,295920.00,147960.00,5000000.00,10000.00,X500,VERY_HIGH,FALSE,"Apr 23, 2026","Apr 22, 2027",5,11,1,2
POL_ADMIN,POL000282,HOM000141,1080 Commerce Way,Suite 120,Cincinnati,OH,43301,US,2005,STANDARD,2024,5720,5,3,NONE,VACANT,FALSE,1,5.3,TRUE,TRUE,TRUE,FALSE,FALSE,,957800.00,862020.00,191560.00,95780.00,500000.00,1000.00,X,LOW,FALSE,"Apr 26, 2026","Apr 25, 2027",6,12,2,3
POL_ADMIN,POL000283,HOM000142,1087 Industrial Drive,Suite 121,Detroit,MI,48438,US,2010,CUSTOM,2024,6543,6,4,NONE,OWNER_OCCUPIED,FALSE,2,5.7,TRUE,TRUE,TRUE,FALSE,FALSE,,1489675.00,1400294.50,297935.00,148967.50,1000000.00,2500.00,X500,MODERATE,FALSE,"Apr 29, 2026","Apr 28, 2027",7,1,3,4
POL_ADMIN,POL000284,HOM000143,1094 Market Street,Suite 122,Tacoma,WA,98575,US,2015,ECONOMY,2024,7366,7,5,NONE,TENANT_OCCUPIED,FALSE,3,6.0,TRUE,TRUE,TRUE,FALSE,FALSE,,941750.00,922915.00,188350.00,94175.00,2000000.00,5000.00,AE,HIGH,FALSE,"May 02, 2026","May 01, 2027",8,2,4,5
POL_ADMIN,POL000285,HOM000144,1101 Logistics Parkway,Suite 123,Lowell,MA,01712,US,1965,LUXURY,2001,8189,8,6,NONE,VACANT,FALSE,4,6.3,TRUE,TRUE,TRUE,FALSE,FALSE,,2481200.00,2530824.00,496240.00,248120.00,5000000.00,10000.00,A,VERY_HIGH,FALSE,"May 05, 2026","May 04, 2027",9,3,5,6
POL_ADMIN,POL000286,HOM000145,1108 Commerce Way,Suite 124,Minneapolis,MN,55849,US,1970,STANDARD,2009,9012,1,1,NONE,OWNER_OCCUPIED,FALSE,5,0.4,TRUE,TRUE,TRUE,FALSE,FALSE,,1486980.00,1219323.60,297396.00,148698.00,500000.00,1000.00,VE,LOW,FALSE,"May 08, 2026","May 07, 2027",1,4,6,7
POL_ADMIN,POL000287,HOM000146,1115 Industrial Drive,Suite 125,Albany,NY,10087,US,1975,CUSTOM,2017,9835,2,2,NONE,TENANT_OCCUPIED,FALSE,6,0.8,TRUE,TRUE,TRUE,FALSE,FALSE,,2216375.00,1906082.50,443275.00,221637.50,1000000.00,2500.00,X,MODERATE,FALSE,"May 11, 2026","May 10, 2027",2,5,7,8
POL_ADMIN,POL000288,HOM000147,1122 Market Street,Suite 126,Peoria,IL,60224,US,1980,ECONOMY,2024,10658,3,3,NONE,VACANT,FALSE,7,1.1,TRUE,TRUE,TRUE,FALSE,FALSE,,1339250.00,1205325.00,267850.00,133925.00,2000000.00,5000.00,X500,HIGH,FALSE,"May 14, 2026","May 13, 2027",3,6,8,9
POL_ADMIN,POL000331,HOM000148,268 Oak Street,Unit 1,Charlotte,NC,27591,US,1978,STANDARD,2017,2064,1,1,ATTACHED,OWNER_OCCUPIED,TRUE,5,2.5,FALSE,TRUE,TRUE,FALSE,FALSE,Mixed Breed,381840.00,332200.80,190920.00,76368.00,100000.00,500.00,VE,LOW,TRUE,"Jun 17, 2025","Jun 16, 2026",1,1,2,11
POL_ADMIN,POL000332,HOM000149,324 Oak Street,,Spokane,WA,98788,US,1964,STANDARD,1982,3752,3,1,ATTACHED,OWNER_OCCUPIED,TRUE,3,5.3,FALSE,TRUE,TRUE,FALSE,FALSE,German Shepherd,694120.00,638590.40,347060.00,138824.00,100000.00,500.00,AE,HIGH,FALSE,"Jul 11, 2025","Jul 10, 2026",9,9,10,5
POL_ADMIN,POL000333,HOM000150,212 Oak Street,,Naperville,IL,60394,US,1992,STANDARD,2007,4576,2,1,ATTACHED,OWNER_OCCUPIED,TRUE,7,6.0,FALSE,TRUE,TRUE,FALSE,FALSE,,846560.00,694179.20,423280.00,169312.00,100000.00,500.00,X500,LOW,FALSE,"May 24, 2025","May 23, 2026",2,5,6,3
POL_ADMIN,POL000334,HOM000151,443 Maple Avenue,,Madison,WI,53420,US,2013,CUSTOM,2024,3139,2,2,DETACHED,TENANT_OCCUPIED,FALSE,10,5.0,FALSE,FALSE,TRUE,TRUE,FALSE,Poodle,772555.00,556239.60,386277.50,154511.00,300000.00,1000.00,VE,MODERATE,FALSE,"Dec 05, 2025","Dec 04, 2026",8,2,3,8
POL_ADMIN,POL000335,HOM000152,499 Maple Avenue,,Orlando,FL,32617,US,1999,CUSTOM,2024,4827,1,2,DETACHED,TENANT_OCCUPIED,FALSE,8,1.4,FALSE,FALSE,TRUE,FALSE,FALSE,Beagle,1186115.00,913308.55,593057.50,237223.00,300000.00,1000.00,VE,MODERATE,FALSE,"Dec 29, 2025","Dec 28, 2026",7,10,11,2
POL_ADMIN,POL000336,HOM000153,737 Lakeview Drive,,Saint Paul,MN,55780,US,1957,ECONOMY,1972,3601,2,1,NONE,SEASONAL,FALSE,2,0.8,FALSE,FALSE,TRUE,TRUE,TRUE,Labrador Retriever,532645.00,383504.40,266322.50,106529.00,1000000.00,2500.00,X500,VERY_HIGH,FALSE,"Jul 12, 2026","Jul 11, 2027",5,8,9,8
POL_ADMIN,POL000337,HOM000154,674 Cedar Lane,,Norfolk,VA,22446,US,1964,LUXURY,1997,1702,2,1,CARPORT,VACANT,FALSE,3,3.9,FALSE,FALSE,TRUE,FALSE,FALSE,Labrador Retriever,585680.00,568109.60,292840.00,117136.00,500000.00,1500.00,AE,HIGH,FALSE,"Jun 15, 2026","Jun 14, 2027",5,11,12,13
POL_ADMIN,POL000338,HOM000155,912 Oak Street,,Cincinnati,OH,43609,US,1992,STANDARD,2024,4676,3,1,ATTACHED,OWNER_OCCUPIED,TRUE,7,3.2,FALSE,TRUE,TRUE,FALSE,FALSE,,879060.00,808735.20,439530.00,175812.00,100000.00,500.00,X500,LOW,FALSE,"Dec 27, 2026","Dec 26, 2027",3,9,10,5
POL_ADMIN,POL000339,HOM000156,968 Oak Street,,Trenton,NJ,07806,US,1978,STANDARD,2002,2164,2,1,ATTACHED,OWNER_OCCUPIED,TRUE,5,6.0,FALSE,TRUE,TRUE,FALSE,FALSE,,414340.00,401909.80,207170.00,82868.00,100000.00,500.00,VE,LOW,FALSE,"Jan 20, 2027","Jan 19, 2028",2,5,6,13
POL_ADMIN,POL000340,HOM000157,681 Lakeview Drive,,Boulder,CO,80583,US,1971,ECONOMY,2007,1913,3,1,NONE,SEASONAL,FALSE,4,4.3,FALSE,FALSE,TRUE,FALSE,FALSE,Golden Retriever,287885.00,293642.70,143942.50,57577.00,1000000.00,2500.00,A,VERY_HIGH,FALSE,"Jun 18, 2026","Jun 17, 2027",6,12,1,14
