PublisherID,Gold_LineOfCoverageId,AssetId,CoverageTrigger,ClaimsMadeRetroDate,LimitAmount,LimitType,AggregateLimit,SublimitAmount,PerRiskLimit,DeductibleAmount,DeductibleType,Rate,ExposureBase,ExposureUnit,ManualPremium,TechnicalPremium,WrittenPremium,EarnedPremium,FullyEarnedFlag,DiscountAmount,SurchargeAmount,ValuationMethod,BlanketIndicator,PrimaryExcessIndicator,QuotaSharePercent,EndorsementIndicator,EndorsementEffectiveDate,OriginalEffectiveDate,UnderwriterNotes,RiskScore,LossHistoryIndicator,EffectiveFrom,EffectiveTo,ActiveFlag,FID_Coverage,FID_CoverageStatus,FID_Policy
POL_ADMIN,LOC000355,AST-POL000178-01,OCCURRENCE,,550000.00,PER_OCCURRENCE,1100000.00,55000.00,275000.00,500.00,FLAT,0.0040,550000.00,DWELLING_VALUE,2200.00,2160.40,2127.40,2127.40,TRUE,33.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jun 18, 2025","Generated from NON_RENEWED policy status, HO-3 Dwelling Coverage Residential Property Coverage selected for sample policy coverage.",41,FALSE,"Jun 18, 2025","Feb 11, 2026",FALSE,COV099,NON_RENEWED,POL000178
POL_ADMIN,LOC000356,AST-POL000179-01,OCCURRENCE,,360000.00,PER_OCCURRENCE,720000.00,54000.00,180000.00,1000.00,FLAT,0.0044,360000.00,DWELLING_VALUE,1584.00,1609.34,1530.14,1086.40,FALSE,79.20,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jun 21, 2025","Generated from ACTIVE policy status, HO-3 Personal Liability Residential Property Coverage selected for sample policy coverage.",58,FALSE,"Jun 21, 2025","Jun 20, 2026",TRUE,COV101,ACTIVE,POL000179
POL_ADMIN,LOC000357,AST-POL000179-02,OCCURRENCE,,390000.00,PER_OCCURRENCE,780000.00,78000.00,390000.00,0.00,FLAT,175.0000,3.00,HOUSEHOLD,525.00,544.95,518.70,409.77,FALSE,26.25,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,TRUE,"Oct 03, 2025","Jun 21, 2025","Generated from ACTIVE policy status, HO-3 Personal Liability Household Liability Coverage selected for sample policy coverage.",69,FALSE,"Jun 21, 2025","Jun 20, 2026",TRUE,COV102,ENDORSED,POL000179
POL_ADMIN,LOC000358,AST-POL000180-01,OCCURRENCE,,650000.00,PER_OCCURRENCE,1300000.00,130000.00,325000.00,500.00,FLAT,0.0048,650000.00,DWELLING_VALUE,3120.00,3276.00,3478.80,2748.25,FALSE,46.80,249.60,REPLACEMENT_COST,TRUE,PRIMARY,100.00,TRUE,"Oct 06, 2025","Jun 24, 2025","Generated from ACTIVE policy status, HO-3 Personal Liability Residential Property Coverage selected for sample policy coverage.",75,TRUE,"Jun 24, 2025","Jun 23, 2026",TRUE,COV103,ENDORSED,POL000180
POL_ADMIN,LOC000359,AST-POL000180-02,OCCURRENCE,,450000.00,PER_OCCURRENCE,900000.00,45000.00,450000.00,0.00,FLAT,95.0000,1.00,HOUSEHOLD,95.00,101.84,108.02,59.41,FALSE,1.43,7.60,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jun 24, 2025","Generated from ACTIVE policy status, HO-3 Personal Liability Household Liability Coverage selected for sample policy coverage.",86,TRUE,"Jun 24, 2025","Jun 23, 2026",TRUE,COV104,ACTIVE,POL000180
POL_ADMIN,LOC000360,AST-POL000180-03,OCCURRENCE,,300000.00,PER_OCCURRENCE,600000.00,45000.00,150000.00,2.00,PERCENTAGE,0.0032,300000.00,DWELLING_VALUE,960.00,1050.24,1112.64,700.96,FALSE,14.40,76.80,REPLACEMENT_COST,FALSE,UMBRELLA,25.00,TRUE,"Oct 08, 2025","Jun 24, 2025","Generated from ACTIVE policy status, HO-5 Comprehensive Dwelling Residential Property Coverage selected for sample policy coverage.",97,TRUE,"Jun 24, 2025","Jun 23, 2026",TRUE,COV105,ENDORSED,POL000180
POL_ADMIN,LOC000361,AST-POL000181-01,OCCURRENCE,,270000.00,PER_OCCURRENCE,540000.00,27000.00,135000.00,2.00,PERCENTAGE,0.0028,270000.00,DWELLING_VALUE,756.00,819.50,842.18,463.20,FALSE,37.80,60.48,AGREED_VALUE,TRUE,PRIMARY,100.00,FALSE,,"Jun 27, 2025","Generated from ISSUED policy status, HO-5 Comprehensive Dwelling Residential Property Coverage selected for sample policy coverage.",92,TRUE,"Jun 27, 2025","Jun 26, 2026",TRUE,COV105,ACTIVE,POL000181
POL_ADMIN,LOC000362,AST-POL000182-01,OCCURRENCE,,500000.00,PER_OCCURRENCE,1000000.00,75000.00,250000.00,1.00,PERCENTAGE,0.0032,500000.00,DWELLING_VALUE,1600.00,1555.20,1531.20,229.68,FALSE,24.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jun 30, 2025","Generated from BOUND policy status, HO-5 Comprehensive Dwelling Residential Property Coverage selected for sample policy coverage.",36,FALSE,"Jun 30, 2025","Jun 29, 2026",TRUE,COV107,BOUND,POL000182
POL_ADMIN,LOC000363,AST-POL000182-02,OCCURRENCE,,550000.00,PER_OCCURRENCE,1100000.00,110000.00,550000.00,0.00,FLAT,135.0000,3.00,HOUSEHOLD,405.00,402.57,396.50,59.47,FALSE,6.08,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jun 30, 2025","Generated from BOUND policy status, HO-5 Comprehensive Dwelling Household Liability Coverage selected for sample policy coverage.",47,FALSE,"Jun 30, 2025","Jun 29, 2026",TRUE,COV108,BOUND,POL000182
POL_ADMIN,LOC000364,AST-POL000183-01,OCCURRENCE,,330000.00,PER_OCCURRENCE,660000.00,66000.00,165000.00,2.00,PERCENTAGE,0.0036,330000.00,DWELLING_VALUE,1188.00,1195.13,1135.73,806.37,FALSE,59.40,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 03, 2025","Generated from RENEWAL_PENDING policy status, HO-5 Personal Property Residential Property Coverage selected for sample policy coverage.",53,FALSE,"Jul 03, 2025","Jul 02, 2026",TRUE,COV109,ACTIVE,POL000183
POL_ADMIN,LOC000365,AST-POL000183-02,OCCURRENCE,,360000.00,PER_OCCURRENCE,720000.00,36000.00,360000.00,0.00,FLAT,155.0000,1.00,HOUSEHOLD,155.00,159.34,151.59,119.76,FALSE,7.75,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,TRUE,"Oct 19, 2025","Jul 03, 2025","Generated from RENEWAL_PENDING policy status, HO-5 Personal Property Household Liability Coverage selected for sample policy coverage.",64,FALSE,"Jul 03, 2025","Jul 02, 2026",TRUE,COV110,ENDORSED,POL000183
POL_ADMIN,LOC000366,AST-POL000183-03,OCCURRENCE,,650000.00,PER_OCCURRENCE,1300000.00,97500.00,325000.00,1.00,PERCENTAGE,0.0044,650000.00,DWELLING_VALUE,2860.00,3003.00,3088.80,1698.84,FALSE,143.00,228.80,REPLACEMENT_COST,FALSE,UMBRELLA,25.00,FALSE,,"Jul 03, 2025","Generated from RENEWAL_PENDING policy status, HO-5 Personal Property Residential Property Coverage selected for sample policy coverage.",75,TRUE,"Jul 03, 2025","Jul 02, 2026",TRUE,COV111,ACTIVE,POL000183
POL_ADMIN,LOC000367,AST-POL000184-01,OCCURRENCE,,600000.00,PER_OCCURRENCE,1200000.00,60000.00,300000.00,1.00,PERCENTAGE,0.0040,600000.00,DWELLING_VALUE,2400.00,2496.00,2460.00,123.00,FALSE,36.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 06, 2025","Generated from APPLICATION policy status, HO-5 Personal Property Residential Property Coverage selected for sample policy coverage.",70,FALSE,"Jul 06, 2025","Jul 05, 2026",TRUE,COV111,UW_REVIEW,POL000184
POL_ADMIN,LOC000368,AST-POL000185-01,OCCURRENCE,,390000.00,PER_OCCURRENCE,780000.00,58500.00,195000.00,1000.00,FLAT,0.0044,390000.00,DWELLING_VALUE,1716.00,1842.98,1894.46,1041.96,FALSE,85.80,137.28,AGREED_VALUE,TRUE,PRIMARY,100.00,FALSE,,"Jul 09, 2025","Generated from SUSPENDED policy status, Condo Building Items Residential Property Coverage selected for sample policy coverage.",87,TRUE,"Jul 09, 2025","Nov 01, 2025",TRUE,COV113,SUSPENDED,POL000185
POL_ADMIN,LOC000369,AST-POL000185-02,OCCURRENCE,,270000.00,PER_OCCURRENCE,540000.00,54000.00,270000.00,0.00,FLAT,95.0000,3.00,HOUSEHOLD,285.00,270.75,256.50,161.59,FALSE,14.25,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jul 09, 2025","Generated from SUSPENDED policy status, Condo Building Items Household Liability Coverage selected for sample policy coverage.",25,TRUE,"Jul 09, 2025","Nov 01, 2025",TRUE,COV114,SUSPENDED,POL000185
POL_ADMIN,LOC000370,AST-POL000186-01,OCCURRENCE,,450000.00,PER_OCCURRENCE,900000.00,90000.00,225000.00,500.00,FLAT,0.0048,450000.00,DWELLING_VALUE,2160.00,2077.92,2045.52,2045.52,TRUE,32.40,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 12, 2025","Generated from LAPSED policy status, Condo Building Items Residential Property Coverage selected for sample policy coverage.",31,TRUE,"Jul 12, 2025","Mar 15, 2026",FALSE,COV115,LAPSED,POL000186
POL_ADMIN,LOC000371,AST-POL000186-02,OCCURRENCE,,500000.00,PER_OCCURRENCE,1000000.00,50000.00,500000.00,0.00,FLAT,115.0000,1.00,HOUSEHOLD,115.00,113.16,111.44,111.44,TRUE,1.72,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jul 12, 2025","Generated from LAPSED policy status, Condo Building Items Household Liability Coverage selected for sample policy coverage.",42,TRUE,"Jul 12, 2025","Mar 15, 2026",FALSE,COV116,LAPSED,POL000186
POL_ADMIN,LOC000372,AST-POL000186-03,OCCURRENCE,,330000.00,PER_OCCURRENCE,660000.00,49500.00,165000.00,1000.00,FLAT,0.0032,330000.00,DWELLING_VALUE,1056.00,1062.34,1046.50,1046.50,TRUE,15.84,0.00,REPLACEMENT_COST,FALSE,UMBRELLA,25.00,TRUE,"Nov 01, 2025","Jul 12, 2025","Generated from LAPSED policy status, Condo Personal Liability Residential Property Coverage selected for sample policy coverage.",53,TRUE,"Jul 12, 2025","Mar 15, 2026",FALSE,COV117,LAPSED,POL000186
POL_ADMIN,LOC000373,AST-POL000187-01,OCCURRENCE,,300000.00,PER_OCCURRENCE,600000.00,30000.00,150000.00,1000.00,FLAT,0.0028,300000.00,DWELLING_VALUE,840.00,836.64,794.64,564.19,FALSE,42.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 15, 2025","Generated from ACTIVE policy status, Condo Personal Liability Residential Property Coverage selected for sample policy coverage.",48,FALSE,"Jul 15, 2025","Jul 14, 2026",TRUE,COV117,ACTIVE,POL000187
POL_ADMIN,LOC000374,AST-POL000188-01,OCCURRENCE,,550000.00,PER_OCCURRENCE,1100000.00,82500.00,275000.00,500.00,FLAT,0.0032,550000.00,DWELLING_VALUE,1760.00,1812.80,1786.40,1411.26,FALSE,26.40,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,TRUE,"Nov 07, 2025","Jul 18, 2025","Generated from ACTIVE policy status, Condo Personal Liability Residential Property Coverage selected for sample policy coverage.",65,FALSE,"Jul 18, 2025","Jul 17, 2026",TRUE,COV119,ENDORSED,POL000188
POL_ADMIN,LOC000375,AST-POL000188-02,OCCURRENCE,,600000.00,PER_OCCURRENCE,1200000.00,120000.00,600000.00,0.00,FLAT,155.0000,3.00,HOUSEHOLD,465.00,489.18,519.40,285.67,FALSE,6.97,37.20,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jul 18, 2025","Generated from ACTIVE policy status, Condo Personal Liability Household Liability Coverage selected for sample policy coverage.",76,TRUE,"Jul 18, 2025","Jul 17, 2026",TRUE,COV120,ACTIVE,POL000188
POL_ADMIN,LOC000376,AST-POL000189-01,OCCURRENCE,,360000.00,PER_OCCURRENCE,720000.00,72000.00,180000.00,1000.00,FLAT,0.0036,360000.00,DWELLING_VALUE,1296.00,1378.94,1417.82,779.80,FALSE,64.80,103.68,AGREED_VALUE,TRUE,PRIMARY,100.00,FALSE,,"Jul 21, 2025","Generated from ISSUED policy status, Renters Personal Property Residential Property Coverage selected for sample policy coverage.",82,TRUE,"Jul 21, 2025","Jul 20, 2026",TRUE,COV121,ACTIVE,POL000189
POL_ADMIN,LOC000377,AST-POL000189-02,OCCURRENCE,,390000.00,PER_OCCURRENCE,780000.00,39000.00,390000.00,0.00,FLAT,175.0000,1.00,HOUSEHOLD,175.00,190.05,195.30,123.04,FALSE,8.75,14.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jul 21, 2025","Generated from ISSUED policy status, Renters Personal Property Household Liability Coverage selected for sample policy coverage.",93,TRUE,"Jul 21, 2025","Jul 20, 2026",TRUE,COV122,ACTIVE,POL000189
POL_ADMIN,LOC000378,AST-POL000189-03,OCCURRENCE,,450000.00,PER_OCCURRENCE,900000.00,67500.00,225000.00,500.00,FLAT,0.0044,450000.00,DWELLING_VALUE,1980.00,1904.76,1805.76,1282.09,FALSE,99.00,0.00,AGREED_VALUE,FALSE,UMBRELLA,25.00,FALSE,,"Jul 21, 2025","Generated from ISSUED policy status, Renters Personal Property Residential Property Coverage selected for sample policy coverage.",31,FALSE,"Jul 21, 2025","Jul 20, 2026",TRUE,COV123,ACTIVE,POL000189
POL_ADMIN,LOC000379,AST-POL000190-01,OCCURRENCE,,650000.00,PER_OCCURRENCE,1300000.00,65000.00,325000.00,500.00,FLAT,0.0040,650000.00,DWELLING_VALUE,2600.00,2475.20,2345.20,351.78,FALSE,130.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 24, 2025","Generated from BOUND policy status, Renters Personal Property Residential Property Coverage selected for sample policy coverage.",26,FALSE,"Jul 24, 2025","Jul 23, 2026",TRUE,COV123,BOUND,POL000190
POL_ADMIN,LOC000380,AST-POL000191-01,OCCURRENCE,,270000.00,PER_OCCURRENCE,540000.00,40500.00,135000.00,1000.00,FLAT,0.0044,270000.00,DWELLING_VALUE,1188.00,1171.37,1111.97,789.50,FALSE,59.40,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 27, 2025","Generated from RENEWAL_PENDING policy status, Renters Liability Residential Property Coverage selected for sample policy coverage.",43,FALSE,"Jul 27, 2025","Jul 26, 2026",TRUE,COV125,ACTIVE,POL000191
POL_ADMIN,LOC000381,AST-POL000191-02,OCCURRENCE,,300000.00,PER_OCCURRENCE,600000.00,60000.00,300000.00,0.00,FLAT,115.0000,3.00,HOUSEHOLD,345.00,347.76,330.51,261.10,FALSE,17.25,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,TRUE,"Nov 20, 2025","Jul 27, 2025","Generated from RENEWAL_PENDING policy status, Renters Liability Household Liability Coverage selected for sample policy coverage.",54,FALSE,"Jul 27, 2025","Jul 26, 2026",TRUE,COV126,ENDORSED,POL000191
POL_ADMIN,LOC000382,AST-POL000192-01,OCCURRENCE,,500000.00,PER_OCCURRENCE,1000000.00,100000.00,250000.00,500.00,FLAT,0.0048,500000.00,DWELLING_VALUE,2400.00,2448.00,2412.00,0.00,FALSE,36.00,0.00,REPLACEMENT_COST,TRUE,PRIMARY,100.00,FALSE,,"Jul 30, 2025","Generated from QUOTE policy status, Renters Liability Residential Property Coverage selected for sample policy coverage.",60,FALSE,"Jul 30, 2025","Jul 29, 2026",TRUE,COV127,REQUESTED,POL000192
POL_ADMIN,LOC000383,AST-POL000192-02,OCCURRENCE,,550000.00,PER_OCCURRENCE,1100000.00,55000.00,550000.00,0.00,FLAT,135.0000,1.00,HOUSEHOLD,135.00,140.67,138.65,0.00,FALSE,2.02,0.00,STATED_AMOUNT,FALSE,EXCESS,50.00,FALSE,,"Jul 30, 2025","Generated from QUOTE policy status, Renters Liability Household Liability Coverage selected for sample policy coverage.",71,FALSE,"Jul 30, 2025","Jul 29, 2026",TRUE,COV128,QUOTED,POL000192
POL_ADMIN,LOC000384,AST-POL000192-03,OCCURRENCE,,600000.00,COMBINED_SINGLE_LIMIT,900000.00,90000.00,600000.00,0.00,FLAT,0.0073,355881.00,SALES,2597.93,2764.20,2933.06,0.00,FALSE,38.97,207.83,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Jul 30, 2025","Generated from QUOTE policy status, Commercial Auto Liability Core Liability Coverage selected for sample policy coverage.",82,TRUE,"Jul 30, 2025","Jul 29, 2026",TRUE,COV001,REQUESTED,POL000192
POL_ADMIN,LOC000385,AST-POL000193-01,CLAIMS_MADE,"Aug 02, 2024",550000.00,COMBINED_SINGLE_LIMIT,825000.00,55000.00,550000.00,0.00,FLAT,0.0066,379472.00,SALES,2504.52,2639.76,2714.89,1493.19,FALSE,125.23,200.36,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 02, 2025","Generated from SUSPENDED policy status, Commercial Auto Liability Core Liability Coverage selected for sample policy coverage.",77,TRUE,"Aug 02, 2025","Dec 03, 2025",TRUE,COV001,SUSPENDED,POL000193
POL_ADMIN,LOC000386,AST-POL000194-01,OCCURRENCE,,1200000.00,COMBINED_SINGLE_LIMIT,1800000.00,180000.00,1200000.00,0.00,FLAT,0.0073,453063.00,SALES,3307.36,3598.41,3697.63,3697.63,TRUE,165.37,264.59,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 05, 2025","Generated from LAPSED policy status, Commercial Auto Liability Core Liability Coverage selected for sample policy coverage.",94,TRUE,"Aug 05, 2025","Apr 16, 2026",FALSE,COV003,LAPSED,POL000194
POL_ADMIN,LOC000387,AST-POL000194-02,OCCURRENCE,,325000.00,PER_OCCURRENCE,650000.00,65000.00,325000.00,500.00,FLAT,470.0000,11.00,VEHICLE,5170.00,4983.88,4725.38,4725.38,TRUE,258.50,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Aug 05, 2025","Generated from LAPSED policy status, Commercial Auto Liability Vehicle Damage Coverage selected for sample policy coverage.",32,TRUE,"Aug 05, 2025","Apr 16, 2026",FALSE,COV004,LAPSED,POL000194
POL_ADMIN,LOC000388,AST-POL000195-01,OCCURRENCE,,650000.00,COMBINED_SINGLE_LIMIT,975000.00,130000.00,650000.00,0.00,FLAT,0.0080,526654.00,SALES,4213.23,4112.11,3901.45,2770.03,FALSE,210.66,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 08, 2025","Generated from ACTIVE policy status, Commercial Auto Physical Damage Core Liability Coverage selected for sample policy coverage.",38,FALSE,"Aug 08, 2025","Aug 07, 2026",TRUE,COV005,ACTIVE,POL000195
POL_ADMIN,LOC000389,AST-POL000195-02,OCCURRENCE,,90000.00,PER_OCCURRENCE,180000.00,9000.00,90000.00,1000.00,FLAT,525.0000,14.00,VEHICLE,7350.00,7335.30,6967.80,5504.56,FALSE,367.50,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,TRUE,"Dec 06, 2025","Aug 08, 2025","Generated from ACTIVE policy status, Commercial Auto Physical Damage Vehicle Damage Coverage selected for sample policy coverage.",49,FALSE,"Aug 08, 2025","Aug 07, 2026",TRUE,COV006,ENDORSED,POL000195
POL_ADMIN,LOC000390,AST-POL000195-03,CLAIMS_MADE,"Aug 08, 2024",1000000.00,COMBINED_SINGLE_LIMIT,1500000.00,150000.00,1000000.00,0.00,FLAT,0.0045,576654.00,SALES,2594.94,2646.84,2517.09,1384.40,FALSE,129.75,0.00,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Aug 08, 2025","Generated from ACTIVE policy status, Commercial Auto Physical Damage Core Liability Coverage selected for sample policy coverage.",60,FALSE,"Aug 08, 2025","Aug 07, 2026",TRUE,COV007,ACTIVE,POL000195
POL_ADMIN,LOC000391,AST-POL000196-01,OCCURRENCE,,900000.00,COMBINED_SINGLE_LIMIT,1350000.00,90000.00,900000.00,0.00,FLAT,0.0087,600245.00,SALES,5222.13,5274.35,5196.02,4104.86,FALSE,78.33,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"Dec 09, 2025","Aug 11, 2025","Generated from ACTIVE policy status, Commercial Auto Physical Damage Core Liability Coverage selected for sample policy coverage.",55,FALSE,"Aug 11, 2025","Aug 10, 2026",TRUE,COV007,ENDORSED,POL000196
POL_ADMIN,LOC000392,AST-POL000197-01,CLAIMS_MADE,"Aug 14, 2024",500000.00,COMBINED_SINGLE_LIMIT,750000.00,75000.00,500000.00,0.00,FLAT,0.0045,673836.00,SALES,3032.26,3165.68,3014.07,1657.74,FALSE,151.61,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 14, 2025","Generated from ISSUED policy status, Fleet Liability Core Liability Coverage selected for sample policy coverage.",72,TRUE,"Aug 14, 2025","Aug 13, 2026",TRUE,COV009,ACTIVE,POL000197
POL_ADMIN,LOC000393,AST-POL000197-02,OCCURRENCE,,110000.00,PER_OCCURRENCE,220000.00,22000.00,110000.00,1000.00,FLAT,635.0000,20.00,VEHICLE,12700.00,13538.20,13919.20,8769.10,FALSE,635.00,1016.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Aug 14, 2025","Generated from ISSUED policy status, Fleet Liability Vehicle Damage Coverage selected for sample policy coverage.",83,TRUE,"Aug 14, 2025","Aug 13, 2026",TRUE,COV010,ACTIVE,POL000197
POL_ADMIN,LOC000394,AST-POL000198-01,OCCURRENCE,,1100000.00,COMBINED_SINGLE_LIMIT,1650000.00,220000.00,1100000.00,0.00,FLAT,0.0052,747427.00,SALES,3886.62,4189.78,4442.41,666.36,FALSE,58.30,310.93,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 17, 2025","Generated from BOUND policy status, Fleet Liability Core Liability Coverage selected for sample policy coverage.",89,TRUE,"Aug 17, 2025","Aug 16, 2026",TRUE,COV011,BOUND,POL000198
POL_ADMIN,LOC000395,AST-POL000198-02,OCCURRENCE,,300000.00,PER_OCCURRENCE,600000.00,30000.00,300000.00,500.00,FLAT,690.0000,23.00,VEHICLE,15870.00,15139.98,14901.93,2235.29,FALSE,238.05,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,TRUE,"Dec 18, 2025","Aug 17, 2025","Generated from BOUND policy status, Fleet Liability Vehicle Damage Coverage selected for sample policy coverage.",27,FALSE,"Aug 17, 2025","Aug 16, 2026",TRUE,COV012,BOUND,POL000198
POL_ADMIN,LOC000396,AST-POL000198-03,OCCURRENCE,,650000.00,COMBINED_SINGLE_LIMIT,975000.00,97500.00,650000.00,0.00,FLAT,0.0066,797427.00,SALES,5263.02,5136.71,5057.76,758.66,FALSE,78.95,0.00,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Aug 17, 2025","Generated from BOUND policy status, Fleet Physical Damage Core Liability Coverage selected for sample policy coverage.",38,FALSE,"Aug 17, 2025","Aug 16, 2026",TRUE,COV013,BOUND,POL000198
POL_ADMIN,LOC000397,AST-POL000199-01,OCCURRENCE,,600000.00,COMBINED_SINGLE_LIMIT,900000.00,60000.00,600000.00,0.00,FLAT,0.0059,821018.00,SALES,4844.01,4679.31,4437.11,3150.35,FALSE,242.20,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,TRUE,"Dec 21, 2025","Aug 20, 2025","Generated from RENEWAL_PENDING policy status, Fleet Physical Damage Core Liability Coverage selected for sample policy coverage.",33,FALSE,"Aug 20, 2025","Aug 19, 2026",TRUE,COV013,ACTIVE,POL000199
POL_ADMIN,LOC000398,AST-POL000200-01,OCCURRENCE,,1300000.00,COMBINED_SINGLE_LIMIT,1950000.00,195000.00,1300000.00,0.00,FLAT,0.0066,894609.00,SALES,5904.42,5904.42,5815.85,0.00,FALSE,88.57,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 23, 2025","Generated from QUOTE policy status, Fleet Physical Damage Core Liability Coverage selected for sample policy coverage.",50,FALSE,"Aug 23, 2025","Aug 22, 2026",TRUE,COV015,REQUESTED,POL000200
POL_ADMIN,LOC000399,AST-POL000200-02,OCCURRENCE,,225000.00,PER_OCCURRENCE,450000.00,45000.00,225000.00,500.00,FLAT,360.0000,29.00,VEHICLE,10440.00,10669.68,10513.08,0.00,FALSE,156.60,0.00,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Aug 23, 2025","Generated from QUOTE policy status, Fleet Physical Damage Vehicle Damage Coverage selected for sample policy coverage.",61,FALSE,"Aug 23, 2025","Aug 22, 2026",TRUE,COV016,QUOTED,POL000200
POL_ADMIN,LOC000400,AST-POL000201-01,CLAIMS_MADE,"Aug 26, 2024",450000.00,COMBINED_SINGLE_LIMIT,675000.00,90000.00,450000.00,0.00,FLAT,0.0073,968200.00,SALES,7067.86,7308.17,6954.77,3825.13,FALSE,353.39,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 26, 2025","Generated from SUSPENDED policy status, Hired and Non-Owned Liability Core Liability Coverage selected for sample policy coverage.",67,TRUE,"Aug 26, 2025","Jan 04, 2026",TRUE,COV017,SUSPENDED,POL000201
POL_ADMIN,LOC000401,AST-POL000201-02,OCCURRENCE,,100000.00,PER_OCCURRENCE,200000.00,10000.00,100000.00,1000.00,FLAT,415.0000,2.00,VEHICLE,830.00,876.48,901.38,567.87,FALSE,41.50,66.40,ACTUAL_CASH_VALUE,FALSE,EXCESS,50.00,FALSE,,"Aug 26, 2025","Generated from SUSPENDED policy status, Hired and Non-Owned Liability Vehicle Damage Coverage selected for sample policy coverage.",78,TRUE,"Aug 26, 2025","Jan 04, 2026",TRUE,COV018,SUSPENDED,POL000201
POL_ADMIN,LOC000402,AST-POL000201-03,OCCURRENCE,,1100000.00,COMBINED_SINGLE_LIMIT,1650000.00,165000.00,1100000.00,0.00,FLAT,0.0087,1018200.00,SALES,8858.34,9549.29,9815.04,6968.68,FALSE,442.92,708.67,STATED_AMOUNT,FALSE,UMBRELLA,25.00,FALSE,,"Aug 26, 2025","Generated from SUSPENDED policy status, Hired and Non-Owned Liability Core Liability Coverage selected for sample policy coverage.",89,TRUE,"Aug 26, 2025","Jan 04, 2026",TRUE,COV019,SUSPENDED,POL000201
POL_ADMIN,LOC000403,AST-POL000202-01,OCCURRENCE,,1000000.00,COMBINED_SINGLE_LIMIT,1500000.00,100000.00,1000000.00,0.00,FLAT,0.0080,1041791.00,SALES,8334.33,8901.06,9442.79,9442.79,TRUE,125.01,666.75,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Aug 29, 2025","Generated from LAPSED policy status, Hired and Non-Owned Liability Core Liability Coverage selected for sample policy coverage.",84,TRUE,"Aug 29, 2025","May 18, 2026",FALSE,COV019,LAPSED,POL000202
POL_ADMIN,LOC000404,AST-POL000203-01,OCCURRENCE,,550000.00,COMBINED_SINGLE_LIMIT,825000.00,82500.00,550000.00,0.00,FLAT,0.0087,1115382.00,SALES,9703.82,9276.86,8791.66,6242.08,FALSE,485.19,0.00,STATED_AMOUNT,FALSE,PRIMARY,100.00,FALSE,,"Sep 01, 2025","Generated from ACTIVE policy status, Hired and Non-Owned Excess Liability Core Liability Coverage selected for sample policy coverage.",28,FALSE,"Sep 01, 2025","Aug 31, 2026",TRUE,COV021,ACTIVE,POL000203
