PublisherID,Gold_PolicyID,PolicyNumber,PolicyVersion,EffectiveDate,ExpirationDate,IssueDate,CancelDate,CancellationReason,JurisdictionState,CurrencyCode,WrittenPremium,TotalPremium,LastPremiumPaidDate,LastPremiumPaidAmount,OutstandingPremiumAmount,PaymentDueDate,AutoPayIndicator,GracePeriodEndDate,PolicyLapseIndicator,ReinstatementDate,FID_DistributionChannel,FID_PaymentPlan,FID_PaymentStatus,FID_PolicyStatus
POL_ADMIN,POL000181,PNC-2025-100181,1,"Jun 27, 2025","Jun 26, 2026","Jun 12, 2025",,,FL,USD,1047,1071,"Jun 17, 2025",536,535,"Aug 11, 2025",TRUE,"Aug 21, 2025",FALSE,,AFFINITY_GROUP,SEMI_ANNUAL,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000182,PNC-2025-100182,1,"Jun 30, 2025","Jun 29, 2026","Jun 14, 2025",,,OH,USD,1954,1954,,0,1954,"Sep 13, 2025",FALSE,,FALSE,,BROKER,MORTGAGE_ESCROW,SCHEDULED,BOUND
POL_ADMIN,POL000183,PNC-2025-100183,1,"Jul 03, 2025","Jul 02, 2026","Jun 16, 2025",,,MI,USD,1427,1451,,0,1451,"Oct 16, 2025",TRUE,"Oct 26, 2025",FALSE,,CALL_CENTER,SEMI_ANNUAL,SCHEDULED,RENEWAL_PENDING
POL_ADMIN,POL000184,PNC-2025-100184,1,"Jul 06, 2025","Jul 05, 2026","Jun 18, 2025",,,WA,USD,1341,1341,,0,1341,"Nov 18, 2025",FALSE,,FALSE,,EMBEDDED_PARTNER,MORTGAGE_ESCROW,SCHEDULED,APPLICATION
POL_ADMIN,POL000185,PNC-2025-100185,1,"Jul 09, 2025","Jul 08, 2026","Jun 20, 2025","Nov 01, 2025",Temporary suspension pending premium resolution,MA,USD,4048,4072,,0,4072,"Dec 21, 2025",TRUE,"Dec 31, 2025",FALSE,,WHOLESALE_BROKER,SEMI_ANNUAL,FAILED,SUSPENDED
POL_ADMIN,POL000186,PNC-2025-100186,1,"Jul 12, 2025","Jul 11, 2026","Jun 22, 2025","Mar 15, 2026",Premium not received before lapse date,MN,USD,1247,1247,"Aug 01, 2025",312,935,"Jul 27, 2025",FALSE,,TRUE,,CAPTIVE_AGENT,MORTGAGE_ESCROW,DELINQUENT,LAPSED
POL_ADMIN,POL000187,PNC-2025-100187,2,"Jul 15, 2025","Jul 14, 2026","Jun 24, 2025",,,NY,USD,2019,2043,,0,2043,"Aug 29, 2025",TRUE,"Sep 08, 2025",FALSE,,MARKETPLACE,QUARTERLY,DUE,ACTIVE
POL_ADMIN,POL000188,PNC-2025-100188,1,"Jul 18, 2025","Jul 17, 2026","Jun 26, 2025",,,IL,USD,2166,2166,"Jul 08, 2025",2166,0,"Oct 01, 2025",FALSE,"Oct 08, 2025",FALSE,,BANCASSURANCE,PAYROLL_DEDUCT,PAID,ACTIVE
POL_ADMIN,POL000189,PNC-2025-100189,1,"Jul 21, 2025","Jul 20, 2026","Jun 28, 2025",,,GA,USD,3536,3560,"Jul 11, 2025",3560,0,"Nov 03, 2025",TRUE,"Nov 13, 2025",FALSE,,BROKER,QUARTERLY,PAID,ISSUED
POL_ADMIN,POL000190,PNC-2025-100190,1,"Jul 24, 2025","Jul 23, 2026","Jun 30, 2025",,,NJ,USD,5358,5358,,0,5358,"Dec 06, 2025",TRUE,"Dec 13, 2025",FALSE,,CALL_CENTER,PAYROLL_DEDUCT,PROCESSING,BOUND
POL_ADMIN,POL000191,PNC-2025-100191,1,"Jul 27, 2025","Jul 26, 2026","Jul 02, 2025",,,AZ,USD,2610,2634,"Jul 17, 2025",1712,922,"Jan 08, 2026",TRUE,"Jan 18, 2026",FALSE,,EMBEDDED_PARTNER,QUARTERLY,PARTIALLY_PAID,RENEWAL_PENDING
POL_ADMIN,POL000192,PNC-2025-100192,1,"Jul 30, 2025","Jul 29, 2026","Jul 04, 2025",,,TN,USD,2350,2350,,0,2350,"Aug 14, 2025",FALSE,"Aug 21, 2025",FALSE,,WHOLESALE_BROKER,PAYROLL_DEDUCT,DUE,QUOTE
POL_ADMIN,POL000193,PNC-2025-100193,1,"Aug 02, 2025","Aug 01, 2026","Jul 06, 2025","Dec 03, 2025",Temporary suspension pending premium resolution,WI,USD,2906,2930,,0,2930,"Sep 16, 2025",TRUE,"Sep 26, 2025",TRUE,,CAPTIVE_AGENT,QUARTERLY,DELINQUENT,SUSPENDED
POL_ADMIN,POL000194,PNC-2025-100194,1,"Aug 05, 2025","Aug 04, 2026","Jul 08, 2025","Apr 16, 2026",Premium not received before lapse date,TX,USD,2036,2036,"Aug 25, 2025",509,1527,"Oct 19, 2025",TRUE,"Oct 26, 2025",TRUE,,MARKETPLACE,PAYROLL_DEDUCT,DELINQUENT,LAPSED
POL_ADMIN,POL000195,PNC-2025-100195,1,"Aug 08, 2025","Aug 07, 2026","Jul 10, 2025",,,PA,USD,7525,7549,,0,7549,"Nov 21, 2025",TRUE,"Dec 01, 2025",FALSE,,BANCASSURANCE,QUARTERLY,DUE,ACTIVE
POL_ADMIN,POL000196,PNC-2025-100196,1,"Aug 11, 2025","Aug 10, 2026","Aug 09, 2025",,,NC,USD,5528,5528,"Aug 01, 2025",5528,0,"Dec 24, 2025",FALSE,"Dec 31, 2025",FALSE,,INDEPENDENT_AGENT,PAYROLL_DEDUCT,PAID,ACTIVE
POL_ADMIN,POL000197,PNC-2025-100197,1,"Aug 14, 2025","Aug 13, 2026","Aug 11, 2025",,,VA,USD,3239,3263,,0,3263,"Jan 26, 2026",TRUE,"Feb 05, 2026",FALSE,,DIRECT_ONLINE,QUARTERLY,SCHEDULED,ISSUED
POL_ADMIN,POL000198,PNC-2025-100198,1,"Aug 17, 2025","Aug 16, 2026","Aug 13, 2025",,,CO,USD,3376,3376,,0,3376,"Sep 01, 2025",FALSE,"Sep 16, 2025",FALSE,,EMBEDDED_PARTNER,AGENCY_BILL,AUTHORIZED,BOUND
POL_ADMIN,POL000199,PNC-2025-100199,1,"Aug 20, 2025","Aug 19, 2026","Aug 15, 2025",,,MO,USD,3794,3842,,0,3842,"Oct 04, 2025",TRUE,"Oct 14, 2025",FALSE,,WHOLESALE_BROKER,MONTHLY_10,DUE,RENEWAL_PENDING
POL_ADMIN,POL000200,PNC-2025-100200,1,"Aug 23, 2025","Aug 22, 2026","Aug 17, 2025",,,CA,USD,7891,7891,,0,7891,"Nov 06, 2025",FALSE,"Nov 21, 2025",FALSE,,CAPTIVE_AGENT,AGENCY_BILL,DUE,QUOTE
POL_ADMIN,POL000201,PNC-2025-100201,1,"Aug 26, 2025","Aug 25, 2026","Aug 19, 2025","Jan 04, 2026",Temporary suspension pending premium resolution,FL,USD,4090,4138,,0,4138,"Dec 09, 2025",TRUE,"Dec 19, 2025",TRUE,,MARKETPLACE,MONTHLY_10,PAST_DUE,SUSPENDED
POL_ADMIN,POL000202,PNC-2025-100202,1,"Aug 29, 2025","Aug 28, 2026","Aug 21, 2025","May 18, 2026",Premium not received before lapse date,OH,USD,2825,2825,"Sep 18, 2025",706,2119,"Jan 11, 2026",FALSE,"Jan 26, 2026",TRUE,,BANCASSURANCE,AGENCY_BILL,DELINQUENT,LAPSED
POL_ADMIN,POL000203,PNC-2025-100203,1,"Sep 01, 2025","Aug 31, 2026","Aug 23, 2025",,,MI,USD,7237,7285,,0,7285,"Feb 13, 2026",TRUE,"Feb 23, 2026",FALSE,,INDEPENDENT_AGENT,MONTHLY_10,DUE,ACTIVE
POL_ADMIN,POL000204,PNC-2025-100204,2,"Sep 04, 2025","Sep 03, 2026","Aug 25, 2025",,,WA,USD,4534,4534,"Aug 25, 2025",4534,0,"Sep 19, 2025",FALSE,"Oct 04, 2025",FALSE,,DIRECT_ONLINE,AGENCY_BILL,PAID,ACTIVE
POL_ADMIN,POL000205,PNC-2025-100205,3,"Sep 07, 2025","Sep 06, 2026","Aug 27, 2025",,,MA,USD,10187,10235,"Aug 28, 2025",5118,5117,"Oct 22, 2025",TRUE,"Nov 01, 2025",FALSE,,AFFINITY_GROUP,MONTHLY_10,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000206,PNC-2025-100206,1,"Sep 10, 2025","Sep 09, 2026","Aug 29, 2025",,,MN,USD,4472,4472,,0,4472,"Nov 24, 2025",FALSE,"Dec 09, 2025",FALSE,,BROKER,AGENCY_BILL,SCHEDULED,ISSUED
POL_ADMIN,POL000207,PNC-2025-100207,1,"Sep 13, 2025","Sep 12, 2026","Aug 31, 2025",,,NY,USD,4978,5026,,0,5026,"Dec 27, 2025",TRUE,"Jan 06, 2026",FALSE,,CAPTIVE_AGENT,MONTHLY_10,SCHEDULED,RENEWAL_PENDING
POL_ADMIN,POL000208,PNC-2025-100208,1,"Sep 16, 2025","Sep 15, 2026","Sep 02, 2025",,,IL,USD,4366,4366,,0,4366,"Jan 29, 2026",FALSE,"Feb 13, 2026",FALSE,,MARKETPLACE,AGENCY_BILL,DUE,QUOTE
POL_ADMIN,POL000209,PNC-2025-100209,1,"Sep 19, 2025","Sep 18, 2026","Sep 04, 2025",,,GA,USD,4492,4540,,0,4540,"Mar 03, 2026",TRUE,"Mar 13, 2026",FALSE,,BANCASSURANCE,MONTHLY_12,AUTHORIZED,UNDER_REVIEW
POL_ADMIN,POL000210,PNC-2025-100210,1,"Sep 22, 2025","Sep 21, 2026","Sep 06, 2025",,,NJ,USD,12741,12789,"Sep 12, 2025",12789,0,"Oct 07, 2025",FALSE,"Oct 12, 2025",FALSE,,INDEPENDENT_AGENT,PREMIUM_FINANCE,PAID,EXPIRED
POL_ADMIN,POL000211,PNC-2025-100211,1,"Sep 25, 2025","Sep 24, 2026","Sep 08, 2025",,,AZ,USD,5570,5618,,0,5618,"Nov 09, 2025",TRUE,"Nov 19, 2025",FALSE,,DIRECT_ONLINE,MONTHLY_12,DUE,ACTIVE
POL_ADMIN,POL000212,PNC-2025-100212,1,"Sep 28, 2025","Sep 27, 2026","Sep 10, 2025",,,TN,USD,5718,5766,"Sep 18, 2025",5766,0,"Dec 12, 2025",FALSE,"Dec 17, 2025",FALSE,,AFFINITY_GROUP,PREMIUM_FINANCE,PAID,ACTIVE
POL_ADMIN,POL000213,PNC-2025-100213,1,"Oct 01, 2025","Sep 30, 2026","Sep 12, 2025",,,WI,USD,5431,5479,"Sep 21, 2025",5479,0,"Jan 14, 2026",TRUE,"Jan 24, 2026",FALSE,,BROKER,MONTHLY_12,PAID,ISSUED
POL_ADMIN,POL000214,PNC-2025-100214,1,"Oct 04, 2025","Oct 03, 2026","Sep 14, 2025",,,TX,USD,5568,5616,"Sep 24, 2025",2808,2808,"Feb 16, 2026",FALSE,"Feb 21, 2026",FALSE,,CALL_CENTER,PREMIUM_FINANCE,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000215,PNC-2025-100215,1,"Oct 07, 2025","Oct 06, 2026","Sep 16, 2025",,,PA,USD,14479,14527,"Sep 27, 2025",9443,5084,"Mar 21, 2026",TRUE,"Mar 31, 2026",FALSE,,EMBEDDED_PARTNER,MONTHLY_12,PARTIALLY_PAID,RENEWAL_PENDING
POL_ADMIN,POL000216,PNC-2025-100216,1,"Oct 10, 2025","Oct 09, 2026","Sep 18, 2025",,,NC,USD,5375,5423,,0,5423,"Oct 25, 2025",FALSE,"Oct 30, 2025",FALSE,,BANCASSURANCE,PREMIUM_FINANCE,DUE,QUOTE
POL_ADMIN,POL000217,PNC-2025-100217,1,"Oct 13, 2025","Oct 12, 2026","Sep 20, 2025",,,VA,USD,9076,9124,,0,9124,"Nov 27, 2025",TRUE,"Dec 07, 2025",FALSE,,INDEPENDENT_AGENT,MONTHLY_12,SCHEDULED,UNDER_REVIEW
POL_ADMIN,POL000218,PNC-2025-100218,1,"Oct 16, 2025","Oct 15, 2026","Sep 22, 2025",,,CO,USD,6605,6653,"Oct 06, 2025",6653,0,"Dec 30, 2025",FALSE,"Jan 04, 2026",FALSE,,DIRECT_ONLINE,PREMIUM_FINANCE,PAID,EXPIRED
POL_ADMIN,POL000219,PNC-2025-100219,1,"Oct 19, 2025","Oct 18, 2026","Sep 24, 2025",,,MO,USD,6753,6801,,0,6801,"Feb 01, 2026",TRUE,"Feb 11, 2026",FALSE,,AFFINITY_GROUP,MONTHLY_12,DUE,ACTIVE
POL_ADMIN,POL000220,PNC-2025-100220,1,"Oct 22, 2025","Oct 21, 2026","Sep 26, 2025",,,CA,USD,16218,16218,"Oct 12, 2025",16218,0,"Mar 06, 2026",FALSE,,FALSE,,BROKER,PAY_FULL,PAID,ACTIVE
POL_ADMIN,POL000221,PNC-2025-100221,2,"Oct 25, 2025","Oct 24, 2026","Sep 28, 2025",,,FL,USD,7049,7049,"Oct 15, 2025",4582,2467,"Apr 08, 2026",TRUE,"Apr 23, 2026",FALSE,,CALL_CENTER,EFT_MONTHLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000222,PNC-2025-100222,1,"Oct 28, 2025","Oct 27, 2026","Sep 30, 2025",,,OH,USD,6664,6664,"Oct 18, 2025",6664,0,"Nov 12, 2025",TRUE,,FALSE,,EMBEDDED_PARTNER,PAY_FULL,PAID,ISSUED
POL_ADMIN,POL000223,PNC-2025-100223,1,"Oct 31, 2025","Oct 30, 2026","Oct 02, 2025",,,MI,USD,757,757,,0,757,"Dec 15, 2025",TRUE,"Dec 30, 2025",FALSE,,WHOLESALE_BROKER,EFT_MONTHLY,DUE,RENEWAL_PENDING
POL_ADMIN,POL000224,PNC-2025-100224,1,"Nov 03, 2025","Nov 02, 2026","Nov 01, 2025",,,WA,USD,1493,1493,"Oct 24, 2025",1493,0,"Jan 17, 2026",FALSE,,FALSE,"Mar 02, 2026",CAPTIVE_AGENT,PAY_FULL,PAID,REINSTATED
POL_ADMIN,POL000225,PNC-2025-100225,1,"Nov 06, 2025","Nov 05, 2026","Nov 03, 2025",,,MA,USD,2108,2108,,0,2108,"Feb 19, 2026",TRUE,"Mar 06, 2026",FALSE,,DIRECT_ONLINE,EFT_MONTHLY,DUE,UNDER_REVIEW
POL_ADMIN,POL000226,PNC-2025-100226,1,"Nov 09, 2025","Nov 08, 2026","Nov 05, 2025",,,MN,USD,1201,1201,"Oct 30, 2025",1201,0,"Mar 24, 2026",TRUE,,FALSE,,AFFINITY_GROUP,PAY_FULL,PAID,EXPIRED
POL_ADMIN,POL000227,PNC-2025-100227,1,"Nov 12, 2025","Nov 11, 2026","Nov 07, 2025",,,NY,USD,1349,1349,,0,1349,"Apr 26, 2026",TRUE,"May 11, 2026",FALSE,,BROKER,EFT_MONTHLY,DUE,ACTIVE
POL_ADMIN,POL000228,PNC-2025-100228,1,"Nov 15, 2025","Nov 14, 2026","Nov 09, 2025",,,IL,USD,1497,1497,"Nov 05, 2025",1497,0,"Nov 30, 2025",FALSE,,FALSE,,CALL_CENTER,PAY_FULL,PAID,ACTIVE
POL_ADMIN,POL000229,PNC-2025-100229,1,"Nov 18, 2025","Nov 17, 2026","Nov 11, 2025",,,GA,USD,1645,1645,"Nov 08, 2025",823,822,"Jan 02, 2026",TRUE,"Jan 17, 2026",FALSE,,EMBEDDED_PARTNER,EFT_MONTHLY,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000230,PNC-2025-100230,1,"Nov 21, 2025","Nov 20, 2026","Nov 13, 2025",,,NJ,USD,3901,3901,,0,3901,"Feb 04, 2026",TRUE,,FALSE,,WHOLESALE_BROKER,PAY_FULL,SCHEDULED,ISSUED
POL_ADMIN,POL000231,PNC-2025-100231,1,"Nov 24, 2025","Nov 23, 2026","Nov 15, 2025",,,AZ,USD,2965,2965,,0,2965,"Mar 09, 2026",FALSE,,FALSE,,CAPTIVE_AGENT,MORTGAGE_ESCROW,AUTHORIZED,BOUND
POL_ADMIN,POL000232,PNC-2025-100232,1,"Nov 27, 2025","Nov 26, 2026","Nov 17, 2025",,,TN,USD,2089,2113,"Nov 17, 2025",2113,0,"Apr 11, 2026",FALSE,"Apr 21, 2026",FALSE,"Apr 03, 2026",MARKETPLACE,SEMI_ANNUAL,PAID,REINSTATED
POL_ADMIN,POL000233,PNC-2025-100233,1,"Nov 30, 2025","Nov 29, 2026","Nov 19, 2025",,,WI,USD,1905,1905,,0,1905,"May 14, 2026",FALSE,,FALSE,,BANCASSURANCE,MORTGAGE_ESCROW,PROCESSING,APPLICATION
POL_ADMIN,POL000234,PNC-2025-100234,1,"Dec 03, 2025","Dec 02, 2026","Nov 21, 2025","Feb 25, 2026",Coverage replaced by rewritten policy,TX,USD,1590,1614,"Nov 23, 2025",0,0,"Dec 18, 2025",TRUE,"Dec 28, 2025",FALSE,,BROKER,SEMI_ANNUAL,CANCELLED,CANCELLED
POL_ADMIN,POL000235,PNC-2025-100235,1,"Dec 06, 2025","Dec 05, 2026","Nov 23, 2025",,,PA,USD,5952,5952,,0,5952,"Jan 20, 2026",FALSE,,FALSE,,CALL_CENTER,MORTGAGE_ESCROW,DUE,ACTIVE
POL_ADMIN,POL000236,PNC-2025-100236,1,"Dec 09, 2025","Dec 08, 2026","Nov 25, 2025",,,NC,USD,2681,2705,"Nov 29, 2025",2705,0,"Feb 22, 2026",FALSE,"Mar 04, 2026",FALSE,,EMBEDDED_PARTNER,SEMI_ANNUAL,PAID,ACTIVE
POL_ADMIN,POL000237,PNC-2025-100237,1,"Dec 12, 2025","Dec 11, 2026","Nov 27, 2025",,,VA,USD,2829,2829,"Dec 02, 2025",990,1839,"Mar 27, 2026",FALSE,,FALSE,,WHOLESALE_BROKER,MORTGAGE_ESCROW,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000238,PNC-2025-100238,2,"Dec 15, 2025","Dec 14, 2026","Nov 29, 2025",,,CO,USD,4547,4571,"Dec 05, 2025",2286,2285,"Apr 29, 2026",TRUE,"May 09, 2026",FALSE,,CAPTIVE_AGENT,SEMI_ANNUAL,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000239,PNC-2025-100239,1,"Dec 18, 2025","Dec 17, 2026","Dec 01, 2025",,,MO,USD,2893,2893,,0,2893,"Jun 01, 2026",FALSE,,FALSE,,MARKETPLACE,MORTGAGE_ESCROW,SCHEDULED,BOUND
POL_ADMIN,POL000240,PNC-2025-100240,1,"Dec 21, 2025","Dec 20, 2026","Dec 03, 2025",,,CA,USD,7690,7714,"Dec 11, 2025",7714,0,"Jan 05, 2026",FALSE,"Jan 15, 2026",FALSE,"May 05, 2026",BANCASSURANCE,SEMI_ANNUAL,PAID,REINSTATED
POL_ADMIN,POL000241,PNC-2025-100241,1,"Dec 24, 2025","Dec 23, 2026","Dec 05, 2025",,,FL,USD,2914,2914,,0,2914,"Feb 07, 2026",FALSE,,FALSE,,INDEPENDENT_AGENT,MORTGAGE_ESCROW,SCHEDULED,APPLICATION
POL_ADMIN,POL000242,PNC-2025-100242,1,"Dec 27, 2025","Dec 26, 2026","Dec 07, 2025","Mar 29, 2026",Coverage replaced by rewritten policy,OH,USD,2379,2403,"Dec 17, 2025",0,0,"Mar 12, 2026",TRUE,"Mar 22, 2026",FALSE,,DIRECT_ONLINE,QUARTERLY,VOIDED,CANCELLED
POL_ADMIN,POL000243,PNC-2025-100243,1,"Dec 30, 2025","Dec 29, 2026","Dec 09, 2025",,,MI,USD,3716,3716,,0,3716,"Apr 14, 2026",TRUE,"Apr 21, 2026",FALSE,,EMBEDDED_PARTNER,PAYROLL_DEDUCT,DUE,ACTIVE
POL_ADMIN,POL000244,PNC-2026-100244,1,"Jan 02, 2026","Jan 01, 2027","Dec 11, 2025",,,WA,USD,3864,3888,"Dec 23, 2025",3888,0,"May 17, 2026",FALSE,"May 27, 2026",FALSE,,WHOLESALE_BROKER,QUARTERLY,PAID,ACTIVE
POL_ADMIN,POL000245,PNC-2026-100245,1,"Jan 05, 2026","Jan 04, 2027","Dec 13, 2025",,,MA,USD,9429,9429,"Dec 26, 2025",6129,3300,"Jun 19, 2026",TRUE,"Jun 26, 2026",FALSE,,CAPTIVE_AGENT,PAYROLL_DEDUCT,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000246,PNC-2026-100246,3,"Jan 08, 2026","Jan 07, 2027","Dec 15, 2025",,,MN,USD,3852,3876,"Dec 29, 2025",3876,0,"Jan 23, 2026",TRUE,"Feb 02, 2026",FALSE,,MARKETPLACE,QUARTERLY,PAID,ISSUED
POL_ADMIN,POL000247,PNC-2026-100247,1,"Jan 11, 2026","Jan 10, 2027","Dec 17, 2025",,,NY,USD,3989,3989,,0,3989,"Feb 25, 2026",TRUE,"Mar 04, 2026",FALSE,,BANCASSURANCE,PAYROLL_DEDUCT,PROCESSING,BOUND
POL_ADMIN,POL000248,PNC-2026-100248,1,"Jan 14, 2026","Jan 13, 2027","Dec 19, 2025",,,IL,USD,4456,4480,"Jan 04, 2026",4480,0,"Mar 30, 2026",FALSE,"Apr 09, 2026",FALSE,"Jun 06, 2026",INDEPENDENT_AGENT,QUARTERLY,PAID,REINSTATED
POL_ADMIN,POL000249,PNC-2026-100249,1,"Jan 17, 2026","Jan 16, 2027","Dec 21, 2025",,,GA,USD,3922,3922,,0,3922,"May 02, 2026",TRUE,"May 09, 2026",FALSE,,DIRECT_ONLINE,PAYROLL_DEDUCT,DUE,APPLICATION
POL_ADMIN,POL000250,PNC-2026-100250,1,"Jan 20, 2026","Jan 19, 2027","Dec 23, 2025","Apr 30, 2026",Coverage replaced by rewritten policy,NJ,USD,7445,7469,"Jan 10, 2026",3361,0,"Jun 04, 2026",TRUE,"Jun 14, 2026",FALSE,,AFFINITY_GROUP,QUARTERLY,REFUNDED,CANCELLED
POL_ADMIN,POL000251,PNC-2026-100251,1,"Jan 23, 2026","Jan 22, 2027","Dec 25, 2025","May 04, 2026",Non-renewed by insured request,AZ,USD,3267,3267,"Jan 13, 2026",0,0,"Jul 07, 2026",TRUE,"Jul 14, 2026",FALSE,,BROKER,PAYROLL_DEDUCT,CANCELLED,NON_RENEWED
POL_ADMIN,POL000252,PNC-2026-100252,1,"Jan 26, 2026","Jan 25, 2027","Jan 24, 2026",,,TN,USD,8329,8353,"Jan 16, 2026",8353,0,"Feb 10, 2026",FALSE,"Feb 20, 2026",FALSE,,CAPTIVE_AGENT,QUARTERLY,PAID,ACTIVE
POL_ADMIN,POL000253,PNC-2026-100253,1,"Jan 29, 2026","Jan 28, 2027","Jan 26, 2026",,,WI,USD,5196,5196,"Jan 19, 2026",2598,2598,"Mar 15, 2026",FALSE,"Mar 30, 2026",FALSE,,MARKETPLACE,AGENCY_BILL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000254,PNC-2026-100254,1,"Feb 01, 2026","Jan 31, 2027","Jan 28, 2026",,,TX,USD,4948,4996,,0,4996,"Apr 17, 2026",TRUE,"Apr 27, 2026",FALSE,,BANCASSURANCE,MONTHLY_10,SCHEDULED,ISSUED
POL_ADMIN,POL000255,PNC-2026-100255,2,"Feb 04, 2026","Feb 03, 2027","Jan 30, 2026",,,PA,USD,11950,11950,,0,11950,"May 20, 2026",FALSE,"Jun 04, 2026",FALSE,,INDEPENDENT_AGENT,AGENCY_BILL,AUTHORIZED,BOUND
POL_ADMIN,POL000256,PNC-2026-100256,1,"Feb 07, 2026","Feb 06, 2027","Feb 01, 2026",,,NC,USD,5640,5688,,0,5688,"Jun 22, 2026",FALSE,"Jul 02, 2026",FALSE,,DIRECT_ONLINE,MONTHLY_10,DUE,RENEWAL_PENDING
POL_ADMIN,POL000257,PNC-2026-100257,1,"Feb 10, 2026","Feb 09, 2027","Feb 03, 2026",,,VA,USD,4930,4930,,0,4930,"Jul 25, 2026",FALSE,"Aug 09, 2026",FALSE,,AFFINITY_GROUP,AGENCY_BILL,PROCESSING,APPLICATION
POL_ADMIN,POL000258,PNC-2026-100258,1,"Feb 13, 2026","Feb 12, 2027","Feb 05, 2026","Jun 01, 2026",Temporary suspension pending premium resolution,CO,USD,5936,5984,"Mar 05, 2026",1496,4488,"Feb 28, 2026",TRUE,"Mar 10, 2026",TRUE,,BROKER,MONTHLY_10,PAST_DUE,SUSPENDED
POL_ADMIN,POL000259,PNC-2026-100259,1,"Feb 16, 2026","Feb 15, 2027","Feb 07, 2026","Jun 05, 2026",Non-renewed by insured request,MO,USD,6692,6692,"Feb 06, 2026",0,0,"Apr 02, 2026",FALSE,"Apr 17, 2026",FALSE,,CALL_CENTER,AGENCY_BILL,CANCELLED,NON_RENEWED
POL_ADMIN,POL000260,PNC-2026-100260,1,"Feb 19, 2026","Feb 18, 2027","Feb 09, 2026",,,CA,USD,14644,14692,"Feb 09, 2026",14692,0,"May 05, 2026",FALSE,"May 15, 2026",FALSE,,EMBEDDED_PARTNER,MONTHLY_10,PAID,ACTIVE
POL_ADMIN,POL000261,PNC-2026-100261,1,"Feb 22, 2026","Feb 21, 2027","Feb 11, 2026",,,FL,USD,6380,6380,"Feb 12, 2026",2233,4147,"Jun 07, 2026",FALSE,"Jun 22, 2026",FALSE,,BANCASSURANCE,AGENCY_BILL,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000262,PNC-2026-100262,1,"Feb 25, 2026","Feb 24, 2027","Feb 13, 2026",,,OH,USD,6044,6092,"Feb 15, 2026",3046,3046,"Jul 10, 2026",TRUE,"Jul 20, 2026",FALSE,,INDEPENDENT_AGENT,MONTHLY_10,PARTIALLY_PAID,ISSUED
POL_ADMIN,POL000263,PNC-2026-100263,1,"Feb 28, 2026","Feb 27, 2027","Feb 15, 2026",,,MI,USD,6181,6181,,0,6181,"Aug 12, 2026",FALSE,"Aug 27, 2026",FALSE,,DIRECT_ONLINE,AGENCY_BILL,SCHEDULED,BOUND
POL_ADMIN,POL000264,PNC-2026-100264,1,"Mar 03, 2026","Mar 02, 2027","Feb 17, 2026",,,WA,USD,6823,6871,,0,6871,"Mar 18, 2026",FALSE,"Mar 28, 2026",FALSE,,AFFINITY_GROUP,MONTHLY_12,SCHEDULED,RENEWAL_PENDING
POL_ADMIN,POL000265,PNC-2026-100265,1,"Mar 06, 2026","Mar 05, 2027","Feb 19, 2026",,,MA,USD,13956,14004,,0,14004,"Apr 20, 2026",FALSE,"Apr 25, 2026",FALSE,,BROKER,PREMIUM_FINANCE,SCHEDULED,QUOTE
POL_ADMIN,POL000266,PNC-2026-100266,1,"Mar 09, 2026","Mar 08, 2027","Feb 21, 2026","Jul 03, 2026",Temporary suspension pending premium resolution,MN,USD,11747,11795,"Mar 29, 2026",2949,8846,"May 23, 2026",TRUE,"Jun 02, 2026",FALSE,,CALL_CENTER,MONTHLY_12,FAILED,SUSPENDED
POL_ADMIN,POL000267,PNC-2026-100267,1,"Mar 12, 2026","Mar 11, 2027","Feb 23, 2026","Jul 07, 2026",Renewal payment not received,NY,USD,4845,4893,"Mar 02, 2026",979,3914,"Jun 25, 2026",FALSE,"Jun 30, 2026",TRUE,,EMBEDDED_PARTNER,PREMIUM_FINANCE,WRITTEN_OFF,LAPSED
POL_ADMIN,POL000268,PNC-2026-100268,1,"Mar 15, 2026","Mar 14, 2027","Feb 25, 2026",,,IL,USD,827,875,"Mar 05, 2026",875,0,"Jul 28, 2026",FALSE,"Aug 07, 2026",FALSE,,WHOLESALE_BROKER,MONTHLY_12,PAID,ACTIVE
POL_ADMIN,POL000269,PNC-2026-100269,1,"Mar 18, 2026","Mar 17, 2027","Feb 27, 2026",,,GA,USD,975,1023,"Mar 08, 2026",665,358,"Aug 30, 2026",FALSE,"Sep 04, 2026",FALSE,,CAPTIVE_AGENT,PREMIUM_FINANCE,PARTIALLY_PAID,ACTIVE
POL_ADMIN,POL000270,PNC-2026-100270,1,"Mar 21, 2026","Mar 20, 2027","Mar 01, 2026",,,NJ,USD,2444,2492,"Mar 11, 2026",2492,0,"Apr 05, 2026",TRUE,"Apr 15, 2026",FALSE,,DIRECT_ONLINE,MONTHLY_12,PAID,ISSUED
