"ID","Specialty   (Foreign ID)","HCP   (Publisher ID)","HCP   (Source ID)"
"1324.MAGNETIC_RESONANCE_IMAGING_(MRI)","MAGNETIC_RESONANCE_IMAGING_(MRI)","HCO_HCP","992"
"1325.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","993"
"1325.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","993"
"1326.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","994"
"1326.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","994"
"1326.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","994"
"137.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","905"
"137.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","905"
"137.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","905"
"138.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","905"
"138.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","905"
"138.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","905"
"143.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1000"
"143.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1000"
"143.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1000"
"144.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1001"
"144.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1001"
"144.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1001"
"145.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1002"
"145.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1002"
"145.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1002"
"146.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1003"
"146.ANESTHESIOLOGY","ANESTHESIOLOGY","HCO_HCP","1003"
"147.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1004"
"147.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1004"
"147.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1004"
"148.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1005"
"148.PEDIATRICS","PEDIATRICS","HCO_HCP","1005"
"148.PEDIATRIC_ENDOCRINOLOGY","PEDIATRIC_ENDOCRINOLOGY","HCO_HCP","1005"
"149.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1006"
"149.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1006"
"149.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1006"
"15.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1264"
"15.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1264"
"15.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1264"
"150.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1012"
"150.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1012"
"150.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1012"
"151.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1013"
"151.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1013"
"151.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1013"
"152.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1014"
"152.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1014"
"152.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1014"
"153.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1015"
"153.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1015"
"154.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1016"
"154.PHYSICAL_MEDICINE_REHABILITATION","PHYSICAL_MEDICINE_REHABILITATION","HCO_HCP","1016"
"156.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","HCO_HCP","869"
"156.SPECIALIST","SPECIALIST","HCO_HCP","869"
"157.OTHER_SERVICE_PROVIDERS","OTHER_SERVICE_PROVIDERS","HCO_HCP","869"
"157.SPECIALIST","SPECIALIST","HCO_HCP","869"
"158.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1018"
"158.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1018"
"158.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1018"
"159.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1019"
"159.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","1019"
"159.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1019"
"16.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1265"
"16.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","HCO_HCP","1265"
"16.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1265"
"160.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1020"
"160.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","HCO_HCP","1020"
"161.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","867"
"161.NEUROLOGY","NEUROLOGY","HCO_HCP","867"
"161.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","867"
"162.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","867"
"162.NEUROLOGY","NEUROLOGY","HCO_HCP","867"
"162.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","867"
"164.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1022"
"164.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1022"
"164.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1022"
"165.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1023"
"165.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","1023"
"166.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1024"
"166.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1024"
"166.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1024"
"167.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1025"
"167.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1025"
"167.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1025"
"168.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1026"
"168.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","HCO_HCP","1026"
"169.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1027"
"169.NEUROLOGICAL_SURGERY","NEUROLOGICAL_SURGERY","HCO_HCP","1027"
"17.CRITICAL_ACCESS","CRITICAL_ACCESS","HCO_HCP","1266"
"17.GENERAL_ACUTE_CARE_HOSPITAL","GENERAL_ACUTE_CARE_HOSPITAL","HCO_HCP","1266"
"17.HOSPITALS","HOSPITALS","HCO_HCP","1266"
"170.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1028"
"170.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1028"
"170.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1028"
"171.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1029"
"171.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1029"
"171.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1029"
"172.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","103"
"172.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","103"
"172.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","103"
"173.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1030"
"173.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1030"
"173.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1030"
"175.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1032"
"175.GASTROENTEROLOGY","GASTROENTEROLOGY","HCO_HCP","1032"
"175.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1032"
"179.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1034"
"179.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","1034"
"179.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1034"
"18.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1269"
"18.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1269"
"18.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1269"
"180.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1035"
"180.FAMILY_MEDICINE","FAMILY_MEDICINE","HCO_HCP","1035"
"180.SLEEP_MEDICINE","SLEEP_MEDICINE","HCO_HCP","1035"
"181.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1036"
"181.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1036"
"181.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1036"
"182.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1037"
"182.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1037"
"183.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1039"
"183.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1039"
"183.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","1039"
"185.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1041"
"185.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","1041"
"187.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1043"
"187.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1043"
"187.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","1043"
"188.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1044"
"188.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1044"
"188.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1044"
"189.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1045"
"189.NEUROLOGY","NEUROLOGY","HCO_HCP","1045"
"189.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","1045"
"190.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1046"
"190.INFECTIOUS_DISEASE","INFECTIOUS_DISEASE","HCO_HCP","1046"
"190.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1046"
"191.DENTAL_PROVIDERS","DENTAL_PROVIDERS","HCO_HCP","1047"
"191.DENTIST","DENTIST","HCO_HCP","1047"
"191.PROSTHODONTICS","PROSTHODONTICS","HCO_HCP","1047"
"192.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1048"
"192.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1048"
"192.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1048"
"193.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1049"
"193.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1049"
"194.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1051"
"194.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1051"
"194.RHEUMATOLOGY","RHEUMATOLOGY","HCO_HCP","1051"
"196.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1053"
"196.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1053"
"196.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1053"
"198.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","856"
"198.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","HCO_HCP","856"
"198.MEDICAL_GENETICS","MEDICAL_GENETICS","HCO_HCP","856"
"199.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","856"
"199.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","HCO_HCP","856"
"199.MEDICAL_GENETICS","MEDICAL_GENETICS","HCO_HCP","856"
"2.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1009"
"2.PSYCHIATRY","PSYCHIATRY","HCO_HCP","1009"
"2.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","1009"
"201.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1058"
"201.CLINICAL_GENETICS_(M.D.)","CLINICAL_GENETICS_(M.D.)","HCO_HCP","1058"
"201.MEDICAL_GENETICS","MEDICAL_GENETICS","HCO_HCP","1058"
"202.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1059"
"202.ORTHOPAEDIC_SURGERY","ORTHOPAEDIC_SURGERY","HCO_HCP","1059"
"203.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","106"
"203.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","106"
"204.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1060"
"204.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1060"
"204.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1060"
"205.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1061"
"205.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1061"
"205.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1061"
"206.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1062"
"206.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1062"
"206.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1062"
"208.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1065"
"208.NUCLEAR_CARDIOLOGY","NUCLEAR_CARDIOLOGY","HCO_HCP","1065"
"208.NUCLEAR_MEDICINE","NUCLEAR_MEDICINE","HCO_HCP","1065"
"209.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1066"
"209.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1066"
"209.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1066"
"210.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1067"
"210.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1067"
"210.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","1067"
"211.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1068"
"211.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY)","HCO_HCP","1068"
"212.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1069"
"212.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1069"
"212.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1069"
"213.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","107"
"213.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","107"
"213.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","107"
"215.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1071"
"215.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1071"
"215.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1071"
"216.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","841"
"216.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","841"
"217.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","841"
"217.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","841"
"217.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","841"
"218.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1072"
"218.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","CLINICAL_CARDIAC_ELECTROPHYSIOLOGY","HCO_HCP","1072"
"218.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1072"
"220.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1074"
"220.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1074"
"220.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1074"
"221.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1075"
"221.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1075"
"221.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1075"
"222.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1076"
"222.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1076"
"222.PULMONARY_DISEASE","PULMONARY_DISEASE","HCO_HCP","1076"
"223.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1077"
"223.NEUROLOGY","NEUROLOGY","HCO_HCP","1077"
"223.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","1077"
"224.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1078"
"224.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1078"
"224.INTERVENTIONAL_CARDIOLOGY","INTERVENTIONAL_CARDIOLOGY","HCO_HCP","1078"
"225.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1079"
"225.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1079"
"225.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1079"
"229.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1083"
"229.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1083"
"229.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1083"
"230.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1084"
"230.NEUROLOGY","NEUROLOGY","HCO_HCP","1084"
"230.PSYCHIATRY_NEUROLOGY","PSYCHIATRY_NEUROLOGY","HCO_HCP","1084"
"231.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1063"
"231.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1063"
"231.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","1063"
"232.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1085"
"232.HEMATOLOGY_ONCOLOGY","HEMATOLOGY_ONCOLOGY","HCO_HCP","1085"
"232.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1085"
"233.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1088"
"233.CARDIOVASCULAR_DISEASE","CARDIOVASCULAR_DISEASE","HCO_HCP","1088"
"233.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1088"
"236.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","83"
"236.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","83"
"236.RHEUMATOLOGY","RHEUMATOLOGY","HCO_HCP","83"
"237.NURSING_SERVICE_PROVIDERS","NURSING_SERVICE_PROVIDERS","HCO_HCP","83"
"237.OPHTHALMIC","OPHTHALMIC","HCO_HCP","83"
"237.REGISTERED_NURSE","REGISTERED_NURSE","HCO_HCP","83"
"238.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","83"
"238.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","83"
"238.MEDICAL_ONCOLOGY","MEDICAL_ONCOLOGY","HCO_HCP","83"
"239.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1090"
"239.GASTROENTEROLOGY","GASTROENTEROLOGY","HCO_HCP","1090"
"239.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1090"
"24.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","ALLOPATHIC_OSTEOPATHIC_PHYSICIANS","HCO_HCP","1209"
"24.GASTROENTEROLOGY","GASTROENTEROLOGY","HCO_HCP","1209"
"24.INTERNAL_MEDICINE","INTERNAL_MEDICINE","HCO_HCP","1209"
