ID,Specialty   (Foreign ID),HCP   (Publisher ID),HCP   (Source ID)
1210.MEDICAL_GENETICS,MEDICAL_GENETICS,HCO_HCP,282
1211.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,283
1211.ANESTHESIOLOGY,ANESTHESIOLOGY,HCO_HCP,283
1212.ALLERGY,ALLERGY,HCO_HCP,284
1212.ALLERGY_IMMUNOLOGY,ALLERGY_IMMUNOLOGY,HCO_HCP,284
1212.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,284
1213.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,288
1213.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,288
1214.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,289
1214.ANESTHESIOLOGY,ANESTHESIOLOGY,HCO_HCP,289
1214.PAIN_MEDICINE,PAIN_MEDICINE,HCO_HCP,289
1215.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,29
1215.PEDIATRICS,PEDIATRICS,HCO_HCP,29
1216.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,290
1216.NEUROLOGY,NEUROLOGY,HCO_HCP,290
1216.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,290
1217.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,291
1217.SURGERY,SURGERY,HCO_HCP,291
1217.TRAUMA_SURGERY,TRAUMA_SURGERY,HCO_HCP,291
1218.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,292
1218.CRITICAL_CARE_MEDICINE,CRITICAL_CARE_MEDICINE,HCO_HCP,292
1218.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,292
1219.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,293
1219.NEUROLOGY,NEUROLOGY,HCO_HCP,293
1219.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,293
122.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
122.FAMILY_MEDICINE,FAMILY_MEDICINE,,
1220.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,294
1220.FAMILY_MEDICINE,FAMILY_MEDICINE,HCO_HCP,294
1221.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,295
1221.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,295
1221.NEPHROLOGY,NEPHROLOGY,HCO_HCP,295
1222.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,296
1222.ANATOMIC_PATHOLOGY_CLINICAL_PATHOLOGY,ANATOMIC_PATHOLOGY_CLINICAL_PATHOLOGY,HCO_HCP,296
1222.PATHOLOGY,PATHOLOGY,HCO_HCP,296
1223.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,270
1223.CARDIOVASCULAR_DISEASE,CARDIOVASCULAR_DISEASE,HCO_HCP,270
1223.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,270
1224.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,297
1224.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,297
1224.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,297
1225.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,298
1225.PEDIATRICS,PEDIATRICS,HCO_HCP,298
1225.PEDIATRIC_ENDOCRINOLOGY,PEDIATRIC_ENDOCRINOLOGY,HCO_HCP,298
1226.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,299
1226.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,299
1226.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,299
1227.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,3
1227.CLINICAL_CARDIAC_ELECTROPHYSIOLOGY,CLINICAL_CARDIAC_ELECTROPHYSIOLOGY,HCO_HCP,3
1227.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,3
1228.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,30
1228.SURGERY,SURGERY,HCO_HCP,30
1228.VASCULAR_SURGERY,VASCULAR_SURGERY,HCO_HCP,30
1229.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,303
1229.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,303
1229.PULMONARY_DISEASE,PULMONARY_DISEASE,HCO_HCP,303
123.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
123.CARDIOVASCULAR_DISEASE,CARDIOVASCULAR_DISEASE,,
123.INTERNAL_MEDICINE,INTERNAL_MEDICINE,,
1230.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,324
1230.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,324
1230.INTERVENTIONAL_CARDIOLOGY,INTERVENTIONAL_CARDIOLOGY,HCO_HCP,324
1231.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,324
1231.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,324
1231.INTERVENTIONAL_CARDIOLOGY,INTERVENTIONAL_CARDIOLOGY,HCO_HCP,324
1232.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,304
1232.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,304
1232.RHEUMATOLOGY,RHEUMATOLOGY,HCO_HCP,304
1233.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,305
1233.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,305
1233.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,305
1234.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,306
1234.CARDIOVASCULAR_DISEASE,CARDIOVASCULAR_DISEASE,HCO_HCP,306
1234.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,306
1235.ALLERGY_IMMUNOLOGY,ALLERGY_IMMUNOLOGY,HCO_HCP,307
1235.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,307
1236.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,308
1236.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,308
1236.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,308
1237.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,309
1237.EMERGENCY_MEDICINE,EMERGENCY_MEDICINE,HCO_HCP,309
1238.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,31
1238.PSYCHIATRY,PSYCHIATRY,HCO_HCP,31
1238.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,31
1239.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,310
1239.CARDIOVASCULAR_DISEASE,CARDIOVASCULAR_DISEASE,HCO_HCP,310
1239.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,310
124.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
124.INTERNAL_MEDICINE,INTERNAL_MEDICINE,,
124.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,,
1240.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,311
1240.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,311
1240.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,311
1241.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,312
1241.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,312
1241.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,312
1242.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,313
1242.DIAGNOSTIC_RADIOLOGY,DIAGNOSTIC_RADIOLOGY,HCO_HCP,313
1242.RADIOLOGY,RADIOLOGY,HCO_HCP,313
1243.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,314
1243.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,314
1243.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,314
1244.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,317
1244.NEUROLOGY,NEUROLOGY,HCO_HCP,317
1244.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,317
1245.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,318
1245.PEDIATRICS,PEDIATRICS,HCO_HCP,318
1245.PEDIATRIC_NEPHROLOGY,PEDIATRIC_NEPHROLOGY,HCO_HCP,318
1246.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,319
1246.PEDIATRICS,PEDIATRICS,HCO_HCP,319
1246.PEDIATRIC_ENDOCRINOLOGY,PEDIATRIC_ENDOCRINOLOGY,HCO_HCP,319
1247.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,32
1247.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,32
1247.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,32
1248.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,320
1248.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,320
1249.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,321
1249.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,321
1249.NEPHROLOGY,NEPHROLOGY,HCO_HCP,321
125.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
125.INTERNAL_MEDICINE,INTERNAL_MEDICINE,,
125.INTERVENTIONAL_CARDIOLOGY,INTERVENTIONAL_CARDIOLOGY,,
1250.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,322
1250.UROLOGY,UROLOGY,HCO_HCP,322
1251.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,908
1251.PEDIATRICS,PEDIATRICS,HCO_HCP,908
1251.PEDIATRIC_INFECTIOUS_DISEASES,PEDIATRIC_INFECTIOUS_DISEASES,HCO_HCP,908
1252.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,912
1252.CLINICAL_GENETICS_(M.D.),CLINICAL_GENETICS_(M.D.),HCO_HCP,912
1252.MEDICAL_GENETICS,MEDICAL_GENETICS,HCO_HCP,912
1253.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,913
1253.SURGERY,SURGERY,HCO_HCP,913
1254.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,914
1254.EMERGENCY_MEDICINE,EMERGENCY_MEDICINE,HCO_HCP,914
1255.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,915
1255.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,915
1255.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,915
1256.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,1165
1256.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,1165
1256.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,1165
1257.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,1165
1257.INFECTIOUS_DISEASE,INFECTIOUS_DISEASE,HCO_HCP,1165
1257.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,1165
1258.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,916
1258.HEMATOLOGY,HEMATOLOGY,HCO_HCP,916
1258.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,916
1259.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,917
1259.PSYCHIATRY,PSYCHIATRY,HCO_HCP,917
1259.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,917
126.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
126.CARDIOVASCULAR_DISEASE,CARDIOVASCULAR_DISEASE,,
126.INTERNAL_MEDICINE,INTERNAL_MEDICINE,,
1260.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,92
1260.THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY),THORACIC_SURGERY_(CARDIOTHORACIC_VASCULAR_SURGERY),HCO_HCP,92
1261.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,920
1261.ORTHOPAEDIC_SURGERY,ORTHOPAEDIC_SURGERY,HCO_HCP,920
1262.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,921
1262.PEDIATRICS,PEDIATRICS,HCO_HCP,921
1263.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,922
1263.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,922
1263.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,922
1264.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,923
1264.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,923
1264.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,923
1265.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,924
1265.CARDIOVASCULAR_DISEASE,CARDIOVASCULAR_DISEASE,HCO_HCP,924
1265.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,924
1266.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,925
1266.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,925
1266.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,925
1267.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,1159
1267.PEDIATRICS,PEDIATRICS,HCO_HCP,1159
1267.PEDIATRIC_ENDOCRINOLOGY,PEDIATRIC_ENDOCRINOLOGY,HCO_HCP,1159
1268.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,1159
1268.PEDIATRICS,PEDIATRICS,HCO_HCP,1159
1268.PEDIATRIC_ENDOCRINOLOGY,PEDIATRIC_ENDOCRINOLOGY,HCO_HCP,1159
1269.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,926
1269.PEDIATRICS,PEDIATRICS,HCO_HCP,926
1269.PEDIATRIC_PULMONOLOGY,PEDIATRIC_PULMONOLOGY,HCO_HCP,926
127.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
127.ENDOCRINOLOGY_DIABETES_METABOLISM,ENDOCRINOLOGY_DIABETES_METABOLISM,,
127.INTERNAL_MEDICINE,INTERNAL_MEDICINE,,
1270.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,929
1270.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,929
1270.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,929
1271.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,1145
1271.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,1145
1271.PULMONARY_DISEASE,PULMONARY_DISEASE,HCO_HCP,1145
1272.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,1145
1272.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,1145
1272.PULMONARY_DISEASE,PULMONARY_DISEASE,HCO_HCP,1145
1273.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,93
1273.NEUROLOGY,NEUROLOGY,HCO_HCP,93
1273.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,93
1274.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,930
1274.HEMATOLOGY,HEMATOLOGY,HCO_HCP,930
1274.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,930
1275.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,933
1275.NEUROLOGY,NEUROLOGY,HCO_HCP,933
1275.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,933
1276.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,934
1276.PEDIATRICS,PEDIATRICS,HCO_HCP,934
1276.PEDIATRIC_ENDOCRINOLOGY,PEDIATRIC_ENDOCRINOLOGY,HCO_HCP,934
1277.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,935
1277.PEDIATRICS,PEDIATRICS,HCO_HCP,935
1277.PEDIATRIC_INFECTIOUS_DISEASES,PEDIATRIC_INFECTIOUS_DISEASES,HCO_HCP,935
1278.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,936
1278.DERMATOLOGY,DERMATOLOGY,HCO_HCP,936
1279.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,937
1279.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,937
128.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
128.UROLOGY,UROLOGY,,
1280.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,941
1280.NEUROLOGY,NEUROLOGY,HCO_HCP,941
1280.PSYCHIATRY_NEUROLOGY,PSYCHIATRY_NEUROLOGY,HCO_HCP,941
1281.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,942
1281.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,942
1281.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,942
1282.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,943
1282.INFECTIOUS_DISEASE,INFECTIOUS_DISEASE,HCO_HCP,943
1282.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,943
1283.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,944
1283.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,944
1283.INTERVENTIONAL_CARDIOLOGY,INTERVENTIONAL_CARDIOLOGY,HCO_HCP,944
1284.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,945
1284.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,945
1284.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,945
1285.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,948
1285.SURGERY,SURGERY,HCO_HCP,948
1286.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,949
1286.ORTHOPAEDIC_SURGERY,ORTHOPAEDIC_SURGERY,HCO_HCP,949
1287.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,950
1287.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,950
1287.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,HCO_HCP,950
1288.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,951
1288.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,951
1288.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,951
1289.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,956
1289.ANESTHESIOLOGY,ANESTHESIOLOGY,HCO_HCP,956
129.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,,
129.INTERNAL_MEDICINE,INTERNAL_MEDICINE,,
129.MEDICAL_ONCOLOGY,MEDICAL_ONCOLOGY,,
1290.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,957
1290.HEMATOLOGY_ONCOLOGY,HEMATOLOGY_ONCOLOGY,HCO_HCP,957
1290.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,957
1291.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,958
1291.PEDIATRICS,PEDIATRICS,HCO_HCP,958
1291.PEDIATRIC_CRITICAL_CARE_MEDICINE,PEDIATRIC_CRITICAL_CARE_MEDICINE,HCO_HCP,958
1292.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,959
1292.HEMATOLOGY,HEMATOLOGY,HCO_HCP,959
1292.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,959
1293.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,96
1293.RADIATION_ONCOLOGY,RADIATION_ONCOLOGY,HCO_HCP,96
1293.RADIOLOGY,RADIOLOGY,HCO_HCP,96
1294.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,960
1294.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,960
1294.PULMONARY_DISEASE,PULMONARY_DISEASE,HCO_HCP,960
1295.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,961
1295.INFECTIOUS_DISEASE,INFECTIOUS_DISEASE,HCO_HCP,961
1295.INTERNAL_MEDICINE,INTERNAL_MEDICINE,HCO_HCP,961
1296.STUDENT_HEALTH_CARE,STUDENT_HEALTH_CARE,HCO_HCP,965
1297.ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,ALLOPATHIC_OSTEOPATHIC_PHYSICIANS,HCO_HCP,966
1297.UROLOGY,UROLOGY,HCO_HCP,966
